n_features,n_classes,K,ovr_fidelity,fisher_fidelity,contrastive_fidelity,ovr_stability_normalized,fisher_stability_normalized,contrastive_stability_normalized,ovr_mean_norm,fisher_mean_norm,contrastive_mean_norm,ovr_feature_overlap,fisher_feature_overlap,contrastive_feature_overlap,seed
8,3,5,0.7941877412372106,0.8146288164695055,0.7848692728465169,0.021069755001888527,0.05302352855693489,0.02047388873746734,0.18446771180009,0.012382268248536657,0.438214008712538,0.6190476190476191,0.6190476190476191,0.7777777777777777,6
8,3,2,0.8252133399227063,0.8299550596172107,0.8199252710543997,0.02026938370654489,0.03145933993672718,0.02303078949368501,0.2071903161316703,0.014394638381706286,0.5130376390200454,0.5555555555555555,0.3333333333333333,1.0,6
8,3,5,0.8252133399227063,0.8299550596172107,0.8199252710543997,0.02026938370654489,0.03145933993672718,0.02303078949368501,0.2071903161316703,0.014394638381706286,0.5130376390200454,0.5873015873015873,0.5,0.6666666666666666,6
8,3,2,0.8148636177964549,0.7963537031461163,0.8188621099960124,0.025364964224166623,0.04577459971900623,0.024801637513184687,0.16661098529807494,0.011272832098934895,0.4290571736301202,0.5555555555555555,0.5555555555555555,0.5555555555555555,6
8,3,5,0.8148636177964549,0.7963537031461163,0.8188621099960124,0.025364964224166623,0.04577459971900623,0.024801637513184687,0.16661098529807494,0.011272832098934895,0.4290571736301202,0.7777777777777777,0.7777777777777777,0.7777777777777777,6
8,3,2,0.8095367735688214,0.7758332036394947,0.8132465059054194,0.020771973126083927,0.05039310733779845,0.01878628019567375,0.1311845333601939,0.010190986893463169,0.3607431207234942,0.2222222222222222,0.5555555555555555,0.2222222222222222,6
8,3,5,0.8095367735688214,0.7758332036394947,0.8132465059054194,0.020771973126083927,0.05039310733779845,0.01878628019567375,0.1311845333601939,0.010190986893463169,0.3607431207234942,0.42857142857142855,0.5873015873015873,0.5873015873015873,6
8,3,2,0.7828994219604885,0.7942706776931792,0.7844621185304612,0.024881104799438333,0.06486987412506545,0.02704999946004395,0.15616726099919545,0.010250959920180065,0.3730956230681691,0.5555555555555555,1.0,0.5555555555555555,6
8,3,5,0.7828994219604885,0.7942706776931792,0.7844621185304612,0.024881104799438333,0.06486987412506545,0.02704999946004395,0.15616726099919545,0.010250959920180065,0.3730956230681691,0.5873015873015873,0.7777777777777777,0.6190476190476191,6
8,3,2,0.8211890536998748,0.7752820062699706,0.8100732546710135,0.037946779648274684,0.15665064703286208,0.03702324448569323,0.12728729513003958,0.008946635054017464,0.31041377162658607,0.5555555555555555,1.0,0.5555555555555555,6
8,3,5,0.8211890536998748,0.7752820062699706,0.8100732546710135,0.037946779648274684,0.15665064703286208,0.03702324448569323,0.12728729513003958,0.008946635054017464,0.31041377162658607,0.7777777777777777,1.0,0.7777777777777777,6
8,3,2,0.8162312693247836,0.8176538004842885,0.8148592358705683,0.021172246025592333,0.05931860869777652,0.022472376864032764,0.17594500846780384,0.013037042026909045,0.40713218452593114,0.5555555555555555,1.0,0.5555555555555555,6
8,3,5,0.8162312693247836,0.8176538004842885,0.8148592358705683,0.021172246025592333,0.05931860869777652,0.022472376864032764,0.17594500846780384,0.013037042026909045,0.40713218452593114,0.42857142857142855,1.0,0.5,6
8,3,2,0.8342040536426665,0.8276749930299141,0.8331434064468729,0.01836968105044945,0.04475275236869482,0.020941687362713048,0.18914712362834818,0.012608989485496153,0.4627723509665617,0.5555555555555555,1.0,0.5555555555555555,6
8,3,5,0.8342040536426665,0.8276749930299141,0.8331434064468729,0.01836968105044945,0.04475275236869482,0.020941687362713048,0.18914712362834818,0.012608989485496153,0.4627723509665617,0.6666666666666666,1.0,0.6190476190476191,6
8,3,2,0.8359802468689592,0.8267373647824245,0.8358247867223579,0.008987606996895046,0.028513256847780125,0.010159690263436043,0.26479358158997546,0.01828762148253315,0.6794685716627352,0.2222222222222222,0.3333333333333333,0.5555555555555555,7
