n_features,n_classes,ridge_spearman,ridge_recall,logistic_spearman,logistic_recall,seed
20,4,1.0,1.0,0.9984962406015038,1.0,4
20,4,1.0,1.0,1.0,1.0,4
20,4,1.0,1.0,1.0,1.0,4
20,4,1.0,1.0,1.0,1.0,4
20,4,1.0,1.0,0.9984962406015038,1.0,4
20,4,1.0,1.0,1.0,1.0,4
20,4,1.0,1.0,1.0,1.0,4
20,4,1.0,1.0,1.0,1.0,5
20,4,1.0,1.0,1.0,1.0,5
20,4,1.0,1.0,1.0,1.0,5
20,4,1.0,1.0,1.0,1.0,5
20,4,1.0,1.0,1.0,1.0,5
20,4,1.0,1.0,0.9984962406015038,1.0,5
20,4,1.0,1.0,1.0,1.0,5
20,4,1.0,1.0,1.0,1.0,5
20,4,1.0,1.0,0.9984962406015038,1.0,6
20,4,1.0,1.0,1.0,1.0,6
20,4,1.0,1.0,1.0,1.0,6
20,4,0.9984962406015038,1.0,0.9984962406015038,1.0,6
20,4,1.0,1.0,0.9969924812030074,1.0,6
20,4,1.0,1.0,0.9984962406015038,1.0,6
20,4,1.0,1.0,0.9984962406015038,1.0,6
20,4,1.0,1.0,0.9984962406015038,1.0,6
20,4,1.0,1.0,1.0,1.0,7
20,4,1.0,1.0,0.9984962406015038,1.0,7
20,4,1.0,1.0,1.0,1.0,7
20,4,1.0,1.0,1.0,1.0,7
20,4,1.0,1.0,1.0,1.0,7
20,4,1.0,1.0,0.9984962406015038,1.0,7
20,4,1.0,1.0,1.0,1.0,7
20,4,1.0,1.0,0.9984962406015038,0.9,7
20,4,1.0,1.0,1.0,1.0,8
20,4,1.0,1.0,1.0,1.0,8
20,4,1.0,1.0,1.0,1.0,8
20,4,1.0,1.0,1.0,1.0,8
20,4,1.0,1.0,1.0,1.0,8
20,4,1.0,1.0,0.9984962406015038,1.0,8
20,4,0.9984962406015038,1.0,0.9984962406015038,1.0,8
20,4,1.0,1.0,0.9984962406015038,1.0,8
20,4,1.0,1.0,1.0,0.9,9
20,4,1.0,1.0,0.9984962406015038,0.9,9
20,4,1.0,1.0,0.9984962406015038,0.9,9
20,4,1.0,1.0,1.0,1.0,9
20,4,1.0,1.0,1.0,1.0,9
20,4,1.0,1.0,1.0,0.9,9
20,4,1.0,1.0,1.0,1.0,9
20,4,1.0,1.0,1.0,1.0,9
20,4,1.0,1.0,0.9969924812030074,1.0,10
20,4,1.0,1.0,1.0,1.0,10
20,4,1.0,1.0,0.9984962406015038,1.0,10
20,4,1.0,1.0,0.9984962406015038,1.0,10
20,4,1.0,1.0,0.9984962406015038,1.0,10
20,4,1.0,1.0,0.9969924812030074,1.0,10
20,4,1.0,1.0,0.9984962406015038,1.0,10
20,4,1.0,1.0,0.9969924812030074,1.0,10
20,4,1.0,1.0,0.9969924812030074,1.0,11
20,4,1.0,1.0,1.0,1.0,11
20,4,1.0,1.0,1.0,1.0,11
20,4,1.0,1.0,1.0,1.0,11
20,4,1.0,1.0,1.0,1.0,11
20,4,1.0,1.0,1.0,1.0,11
20,4,1.0,1.0,1.0,1.0,11
20,4,1.0,1.0,1.0,1.0,11
20,4,0.9984962406015038,0.9,0.9969924812030074,0.9,12
20,4,0.9984962406015038,0.9,0.9969924812030074,0.9,12
20,4,1.0,1.0,1.0,1.0,12
20,4,1.0,1.0,1.0,1.0,12
20,4,1.0,1.0,0.9969924812030074,0.9,12
20,4,1.0,1.0,1.0,1.0,12
20,4,1.0,1.0,1.0,1.0,12
20,4,1.0,1.0,0.9984962406015038,1.0,12
20,4,0.9984962406015038,1.0,0.9969924812030074,1.0,13
20,4,1.0,1.0,0.9984962406015038,1.0,13
20,4,0.9984962406015038,1.0,0.9969924812030074,0.9,13
20,4,1.0,1.0,0.9954887218045112,1.0,13
20,4,1.0,1.0,0.9984962406015038,1.0,13
20,4,0.9984962406015038,1.0,0.9984962406015038,1.0,13
20,4,1.0,1.0,0.9984962406015038,1.0,13
20,4,1.0,1.0,0.9984962406015038,1.0,13
20,4,1.0,1.0,1.0,1.0,14
20,4,1.0,1.0,0.9984962406015038,0.9,14
20,4,1.0,1.0,1.0,1.0,14
20,4,1.0,1.0,1.0,1.0,14
20,4,1.0,1.0,0.9984962406015038,1.0,14
20,4,1.0,1.0,1.0,1.0,14
20,4,1.0,1.0,1.0,1.0,14
20,4,1.0,1.0,1.0,1.0,14
20,4,1.0,1.0,1.0,1.0,15
20,4,1.0,1.0,1.0,1.0,15
20,4,1.0,1.0,1.0,1.0,15
20,4,1.0,1.0,1.0,1.0,15
20,4,1.0,1.0,1.0,1.0,15
20,4,1.0,1.0,1.0,1.0,15
20,4,1.0,1.0,1.0,1.0,15
20,4,1.0,1.0,0.9984962406015038,1.0,15
20,4,1.0,1.0,1.0,1.0,16
20,4,1.0,1.0,1.0,1.0,16
20,4,1.0,1.0,1.0,1.0,16
20,4,0.9984962406015038,1.0,0.9954887218045112,1.0,16
20,4,1.0,1.0,1.0,1.0,16
20,4,1.0,1.0,1.0,1.0,16
20,4,1.0,1.0,0.9969924812030074,1.0,16
20,4,1.0,1.0,0.9984962406015038,1.0,16
20,4,1.0,1.0,0.9984962406015038,0.9,17
20,4,1.0,1.0,0.9984962406015038,1.0,17
20,4,1.0,1.0,1.0,1.0,17
20,4,1.0,1.0,0.9984962406015038,0.9,17
20,4,1.0,1.0,1.0,1.0,17
20,4,1.0,1.0,0.9984962406015038,0.9,17
20,4,1.0,1.0,1.0,1.0,17
20,4,1.0,1.0,1.0,1.0,17
20,4,1.0,1.0,0.9984962406015038,1.0,18
20,4,1.0,1.0,1.0,1.0,18
20,4,1.0,1.0,0.9984962406015038,1.0,18
20,4,1.0,1.0,0.9984962406015038,1.0,18
20,4,0.9984962406015038,1.0,0.9984962406015038,1.0,18
20,4,1.0,1.0,1.0,1.0,18
20,4,0.9969924812030074,1.0,0.9894736842105262,1.0,18
20,4,1.0,1.0,1.0,1.0,18
20,4,0.9984962406015038,1.0,0.9984962406015038,1.0,19
20,4,1.0,1.0,0.9984962406015038,1.0,19
20,4,0.9984962406015038,1.0,0.9969924812030074,1.0,19
20,4,0.9984962406015038,1.0,0.9984962406015038,1.0,19
20,4,0.9984962406015038,1.0,0.9984962406015038,1.0,19
20,4,0.9984962406015038,1.0,0.9954887218045112,1.0,19
20,4,1.0,1.0,0.9969924812030074,1.0,19
20,4,1.0,1.0,0.9984962406015038,1.0,19
20,5,1.0,1.0,0.9984962406015038,1.0,0
20,5,1.0,1.0,0.9954887218045112,1.0,0
20,5,1.0,1.0,1.0,1.0,0
20,5,1.0,1.0,1.0,1.0,0
20,5,1.0,1.0,0.9984962406015038,1.0,0
20,5,1.0,1.0,1.0,1.0,0
20,5,1.0,1.0,1.0,1.0,0
20,5,1.0,1.0,0.9984962406015038,1.0,0
20,5,1.0,1.0,0.9984962406015038,1.0,1
20,5,0.993984962406015,0.9,0.993984962406015,0.9,1
20,5,1.0,1.0,0.9984962406015038,1.0,1
20,5,0.9954887218045112,0.9,0.9954887218045112,0.9,1
20,5,1.0,1.0,0.9984962406015038,1.0,1
20,5,1.0,1.0,0.993984962406015,0.9,1
20,5,0.9954887218045112,0.9,0.993984962406015,0.9,1
20,5,1.0,1.0,0.9954887218045112,1.0,1
20,5,1.0,1.0,0.9984962406015038,1.0,2
20,5,1.0,1.0,0.9969924812030074,1.0,2
20,5,1.0,1.0,0.9984962406015038,1.0,2
20,5,1.0,1.0,1.0,1.0,2
20,5,1.0,1.0,1.0,1.0,2
20,5,1.0,1.0,1.0,1.0,2
20,5,1.0,1.0,0.9984962406015038,1.0,2
20,5,1.0,1.0,0.9969924812030074,1.0,2
20,5,1.0,1.0,1.0,1.0,3
20,5,1.0,1.0,1.0,1.0,3
20,5,1.0,1.0,0.9984962406015038,1.0,3
20,5,1.0,1.0,0.9984962406015038,1.0,3
20,5,1.0,1.0,0.9984962406015038,1.0,3
20,5,1.0,1.0,1.0,1.0,3
20,5,1.0,0.9,1.0,0.9,3
20,5,1.0,1.0,0.9984962406015038,1.0,3
20,5,1.0,1.0,1.0,1.0,4
20,5,1.0,1.0,1.0,1.0,4
20,5,1.0,1.0,1.0,1.0,4
20,5,1.0,1.0,1.0,1.0,4
20,5,1.0,1.0,1.0,1.0,4
20,5,1.0,1.0,1.0,1.0,4
20,5,0.9984962406015038,1.0,1.0,1.0,4
20,5,1.0,1.0,1.0,1.0,4
20,5,1.0,1.0,1.0,1.0,5
20,5,1.0,1.0,1.0,1.0,5
20,5,1.0,1.0,1.0,1.0,5
20,5,1.0,1.0,1.0,1.0,5
20,5,1.0,1.0,0.9984962406015038,0.9,5
20,5,0.9984962406015038,0.9,0.9969924812030074,1.0,5
20,5,1.0,1.0,0.9984962406015038,1.0,5
20,5,1.0,1.0,0.9984962406015038,1.0,5
20,5,0.9984962406015038,1.0,0.9969924812030074,1.0,6
20,5,1.0,1.0,0.9984962406015038,1.0,6
20,5,1.0,1.0,1.0,1.0,6
20,5,1.0,1.0,1.0,1.0,6
20,5,1.0,1.0,1.0,1.0,6
20,5,1.0,1.0,1.0,1.0,6
20,5,1.0,1.0,1.0,1.0,6
20,5,1.0,1.0,0.9984962406015038,1.0,6
20,5,0.9864661654135337,1.0,0.9969924812030074,1.0,7
20,5,1.0,1.0,1.0,0.9,7
20,5,0.9954887218045112,1.0,0.9984962406015038,1.0,7
20,5,0.9849624060150375,0.9,0.9909774436090225,1.0,7
20,5,0.993984962406015,1.0,0.9984962406015038,1.0,7
20,5,0.9984962406015038,1.0,0.9984962406015038,1.0,7
20,5,0.9954887218045112,1.0,0.9984962406015038,1.0,7
20,5,0.9969924812030074,0.9,1.0,1.0,7
20,5,1.0,1.0,1.0,1.0,8
20,5,1.0,1.0,1.0,1.0,8
20,5,1.0,1.0,1.0,1.0,8
20,5,1.0,1.0,0.9984962406015038,1.0,8
20,5,1.0,1.0,1.0,1.0,8
20,5,0.9984962406015038,1.0,0.9984962406015038,1.0,8
20,5,1.0,1.0,0.9984962406015038,1.0,8
20,5,1.0,1.0,0.9984962406015038,1.0,8
20,5,1.0,1.0,0.9984962406015038,1.0,9
20,5,1.0,1.0,1.0,1.0,9
20,5,1.0,1.0,1.0,1.0,9
20,5,1.0,1.0,1.0,1.0,9
20,5,1.0,1.0,1.0,1.0,9
20,5,1.0,1.0,0.9984962406015038,1.0,9
20,5,1.0,1.0,1.0,1.0,9
20,5,1.0,1.0,1.0,1.0,9
20,5,1.0,1.0,0.9984962406015038,1.0,10
20,5,1.0,1.0,1.0,1.0,10
20,5,1.0,1.0,0.9984962406015038,1.0,10
20,5,1.0,1.0,1.0,1.0,10
20,5,1.0,1.0,0.9969924812030074,1.0,10
20,5,1.0,1.0,0.9984962406015038,1.0,10
20,5,1.0,1.0,0.9954887218045112,1.0,10
20,5,1.0,1.0,0.9969924812030074,1.0,10
20,5,0.9969924812030074,1.0,0.9969924812030074,1.0,11
20,5,1.0,1.0,0.9984962406015038,1.0,11
20,5,0.9984962406015038,1.0,0.9969924812030074,1.0,11
20,5,1.0,1.0,0.9969924812030074,1.0,11
20,5,0.9984962406015038,1.0,0.9984962406015038,1.0,11
20,5,1.0,1.0,1.0,1.0,11
20,5,1.0,1.0,0.9984962406015038,1.0,11
20,5,1.0,1.0,0.9984962406015038,1.0,11
20,5,1.0,1.0,1.0,1.0,12
20,5,1.0,1.0,0.9984962406015038,1.0,12
20,5,1.0,1.0,0.9984962406015038,0.9,12
20,5,1.0,1.0,0.9984962406015038,1.0,12
20,5,0.9984962406015038,1.0,0.9984962406015038,0.9,12
20,5,1.0,1.0,1.0,1.0,12
20,5,1.0,1.0,1.0,1.0,12
20,5,1.0,1.0,1.0,1.0,12
20,5,1.0,1.0,1.0,1.0,13
20,5,1.0,1.0,1.0,1.0,13
20,5,1.0,1.0,1.0,1.0,13
20,5,1.0,1.0,1.0,1.0,13
20,5,1.0,1.0,1.0,1.0,13
20,5,1.0,1.0,0.9984962406015038,1.0,13
20,5,1.0,1.0,1.0,1.0,13
20,5,1.0,1.0,1.0,1.0,13
20,5,1.0,1.0,1.0,1.0,14
20,5,1.0,1.0,1.0,1.0,14
20,5,1.0,1.0,1.0,1.0,14
20,5,1.0,1.0,1.0,1.0,14
20,5,1.0,1.0,1.0,1.0,14
20,5,1.0,1.0,1.0,1.0,14
20,5,1.0,1.0,1.0,1.0,14
20,5,1.0,1.0,1.0,1.0,14
20,5,1.0,1.0,1.0,1.0,15
20,5,0.9984962406015038,1.0,1.0,1.0,15
20,5,1.0,1.0,0.9969924812030074,1.0,15
20,5,1.0,1.0,1.0,1.0,15
20,5,1.0,1.0,0.9984962406015038,0.9,15
20,5,1.0,1.0,1.0,1.0,15
20,5,0.9984962406015038,1.0,0.9969924812030074,1.0,15
20,5,1.0,1.0,1.0,1.0,15
20,5,0.9984962406015038,1.0,0.9984962406015038,0.9,16
20,5,1.0,1.0,0.9984962406015038,1.0,16
20,5,0.9984962406015038,1.0,0.9969924812030074,1.0,16
20,5,0.9984962406015038,1.0,0.9969924812030074,1.0,16
20,5,0.9984962406015038,1.0,0.9984962406015038,1.0,16
20,5,0.9984962406015038,1.0,0.9984962406015038,0.9,16
20,5,0.9984962406015038,1.0,0.9984962406015038,0.9,16
20,5,1.0,1.0,1.0,1.0,16
20,5,1.0,1.0,0.9984962406015038,1.0,17
20,5,1.0,1.0,0.9984962406015038,1.0,17
20,5,1.0,1.0,1.0,1.0,17
20,5,0.9984962406015038,0.9,0.9969924812030074,0.9,17
20,5,1.0,1.0,1.0,1.0,17
20,5,1.0,1.0,1.0,1.0,17
20,5,1.0,1.0,0.9984962406015038,1.0,17
20,5,1.0,1.0,1.0,1.0,17
20,5,1.0,1.0,0.9984962406015038,1.0,18
20,5,0.9984962406015038,1.0,0.9984962406015038,1.0,18
20,5,0.9984962406015038,1.0,0.9984962406015038,1.0,18
20,5,1.0,1.0,1.0,1.0,18
20,5,1.0,1.0,1.0,1.0,18
20,5,1.0,1.0,1.0,1.0,18
20,5,0.9984962406015038,1.0,0.9984962406015038,1.0,18
20,5,0.9984962406015038,1.0,0.9984962406015038,1.0,18
20,5,1.0,1.0,1.0,1.0,19
20,5,1.0,1.0,0.9984962406015038,1.0,19
20,5,1.0,1.0,0.9984962406015038,1.0,19
20,5,1.0,1.0,0.9984962406015038,1.0,19
20,5,1.0,1.0,0.9954887218045112,1.0,19
20,5,1.0,1.0,1.0,1.0,19
20,5,1.0,1.0,0.9984962406015038,1.0,19
20,5,1.0,1.0,1.0,1.0,19
