n_features,n_classes,K,sum_to_one_deviation,sum_to_one_deviation_topk,ovr_feature_overlap,fisher_feature_overlap,ovr_pairdiff_variance,fisher_pairdiff_variance,ovr_pairdiff_variance_normalized,fisher_pairdiff_variance_normalized,ovr_pairdiff_mean_norm,fisher_pairdiff_mean_norm,seed
8,3,5,0.0,0.00022316175787806536,0.7777777777777777,0.7777777777777777,0.0011421181076306326,1.0135165557881142e-05,0.03715790314076624,0.060520041642965976,0.15727110973898367,0.011281843798045588,0
8,3,2,0.0,0.00027917134208355066,0.5555555555555555,0.3333333333333333,0.0005721537554679268,4.064522040656892e-06,0.013502357550065777,0.03178908673292361,0.19165402642858967,0.010679420597220301,1
8,3,5,0.0,0.0003210669216229256,0.6666666666666666,0.7777777777777777,0.0005721537554679268,4.064522040656892e-06,0.013502357550065777,0.03178908673292361,0.19165402642858967,0.010679420597220301,1
8,3,2,0.0,0.0060358994657158105,0.5555555555555555,0.5555555555555555,0.0007332107485811527,1.1224036292921554e-05,0.009050804986948102,0.010810829415246966,0.2498322613401647,0.02430735036707084,1
8,3,5,0.0,0.004174164657745338,0.6666666666666666,0.7777777777777777,0.0007332107485811527,1.1224036292921554e-05,0.009050804986948102,0.010810829415246966,0.2498322613401647,0.02430735036707084,1
8,3,2,0.0,0.0022669404571756813,0.5555555555555555,0.5555555555555555,0.000596385415072761,1.249931358046847e-05,0.009033393021548474,0.0148703490811672,0.23286550154366834,0.022445482071376453,1
8,3,5,0.0,0.000794958682588387,0.6666666666666666,0.36904761904761907,0.000596385415072761,1.249931358046847e-05,0.009033393021548474,0.0148703490811672,0.23286550154366834,0.022445482071376453,1
8,3,2,0.0,1.531064219717493e-05,0.5555555555555555,0.5555555555555555,0.0007477125505855758,6.339232265861379e-06,0.016565214694009647,0.03494460083101939,0.19179861779180843,0.01168301506437211,1
8,3,5,0.0,0.0009099606615956546,0.5079365079365079,0.5873015873015873,0.0007477125505855758,6.339232265861379e-06,0.016565214694009647,0.03494460083101939,0.19179861779180843,0.01168301506437211,1
8,3,2,0.0,0.00015417407664197746,0.5555555555555555,0.5555555555555555,0.0006289007678491326,1.0773465256883899e-05,0.006812313557022322,0.011807425905804247,0.26259759482998374,0.02282355982065963,1
8,3,5,0.0,0.0006636355134355121,0.7777777777777777,0.6190476190476191,0.0006289007678491326,1.0773465256883899e-05,0.006812313557022322,0.011807425905804247,0.26259759482998374,0.02282355982065963,1
8,3,2,1.1102230246251565e-16,0.002078965981733072,0.5555555555555555,1.0,0.0006255801528290473,8.67152523603511e-06,0.005078416240458598,0.016523228648568197,0.2849233174474993,0.017637477648084727,1
8,3,5,1.1102230246251565e-16,0.0011830071011666998,0.7777777777777777,0.6190476190476191,0.0006255801528290473,8.67152523603511e-06,0.005078416240458598,0.016523228648568197,0.2849233174474993,0.017637477648084727,1
8,3,2,0.0,3.488827990971721e-05,0.5555555555555555,0.5555555555555555,0.0007474271932219379,5.884100755817606e-06,0.014921178443946005,0.029361250520091853,0.19962824120227166,0.011578286455997917,1
8,3,5,0.0,0.0010387952926437238,0.5079365079365079,1.0,0.0007474271932219379,5.884100755817606e-06,0.014921178443946005,0.029361250520091853,0.19962824120227166,0.011578286455997917,1
8,3,2,0.0,0.000623466361681313,0.5555555555555555,0.5555555555555555,0.0007655219353163923,8.644110113734629e-06,0.008207478184035149,0.00915252370125191,0.2663457158462056,0.024431132857063973,1
8,3,5,0.0,0.0014392291811673452,0.6666666666666666,0.6190476190476191,0.0007655219353163923,8.644110113734629e-06,0.008207478184035149,0.00915252370125191,0.2663457158462056,0.024431132857063973,1
8,3,2,2.220446049250313e-16,0.0006978031303168652,0.2222222222222222,0.2222222222222222,0.0010624721521957814,1.695953498675656e-05,0.1272715182880706,0.21236950967159163,0.08838127333847347,0.007444253734641642,2
8,3,5,2.220446049250313e-16,0.0013708469896402953,0.5873015873015873,0.36904761904761907,0.0010624721521957814,1.695953498675656e-05,0.1272715182880706,0.21236950967159163,0.08838127333847347,0.007444253734641642,2
8,3,2,0.0,0.0034744126381449636,0.2222222222222222,0.3333333333333333,0.0018855411869252543,2.6289498593164292e-05,0.02723341417118367,0.06814213896959562,0.25620905361512264,0.01882805935021236,2
8,3,5,0.0,0.002386560291635309,0.5873015873015873,0.5079365079365079,0.0018855411869252543,2.6289498593164292e-05,0.02723341417118367,0.06814213896959562,0.25620905361512264,0.01882805935021236,2
8,3,2,0.0,0.0002748572819863959,0.5555555555555555,1.0,0.003990731082747206,3.052467051582678e-05,0.034203696583240566,0.08956789183197468,0.31323421759238007,0.016571297004036804,2
8,3,5,0.0,0.0003760671941845928,0.7777777777777777,0.7777777777777777,0.003990731082747206,3.052467051582678e-05,0.034203696583240566,0.08956789183197468,0.31323421759238007,0.016571297004036804,2
8,3,2,2.220446049250313e-16,0.0003973833817325634,0.5555555555555555,0.5555555555555555,0.0017849911581431829,2.4178467807932326e-05,0.02605522823986233,0.07429141011364601,0.22024335772999606,0.016527418448135555,2
8,3,5,2.220446049250313e-16,0.0025494092003363056,0.6666666666666666,1.0,0.0017849911581431829,2.4178467807932326e-05,0.02605522823986233,0.07429141011364601,0.22024335772999606,0.016527418448135555,2
