n_features,n_classes,ovr_spearman,fisher_hard_spearman,fisher_soft_spearman,contrastive_spearman,seed
8,5,0.9523809523809524,0.9523809523809524,0.9523809523809524,1.0,16
8,5,1.0,0.9761904761904763,0.9761904761904763,1.0,16
8,5,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,16
8,5,0.9761904761904763,1.0,0.9761904761904763,1.0,16
8,5,0.9761904761904763,1.0,1.0,1.0,16
8,5,0.9761904761904763,0.8571428571428572,0.9761904761904763,1.0,17
8,5,0.9761904761904763,0.9761904761904763,1.0,1.0,17
8,5,1.0,0.9761904761904763,0.9761904761904763,1.0,17
8,5,1.0,1.0,1.0,1.0,17
8,5,0.8095238095238096,0.8333333333333335,0.9285714285714287,1.0,17
8,5,1.0,0.9761904761904763,1.0,1.0,17
8,5,1.0,0.9761904761904763,0.9761904761904763,1.0,17
8,5,0.9523809523809524,0.9761904761904763,0.9761904761904763,1.0,17
8,5,0.9761904761904763,1.0,0.9761904761904763,1.0,18
8,5,1.0,1.0,1.0,1.0,18
8,5,0.9761904761904763,0.9523809523809524,0.9761904761904763,1.0,18
8,5,0.9285714285714287,0.9285714285714287,0.9285714285714287,0.9761904761904763,18
8,5,1.0,0.9285714285714287,0.9761904761904763,1.0,18
8,5,0.9047619047619048,0.9523809523809524,0.9761904761904763,1.0,18
8,5,1.0,1.0,1.0,1.0,18
8,5,1.0,0.9761904761904763,1.0,1.0,18
8,5,0.9761904761904763,0.9285714285714287,1.0,1.0,19
8,5,1.0,0.9285714285714287,0.9761904761904763,1.0,19
8,5,0.9047619047619048,0.9285714285714287,0.9761904761904763,0.9761904761904763,19
8,5,0.9761904761904763,0.9285714285714287,1.0,1.0,19
8,5,1.0,0.9523809523809524,1.0,1.0,19
8,5,1.0,0.9047619047619048,0.9761904761904763,1.0,19
8,5,0.9761904761904763,1.0,0.9761904761904763,1.0,19
8,5,1.0,1.0,1.0,1.0,19
14,3,0.9912087912087912,0.9648351648351648,0.9912087912087912,1.0,0
14,3,0.9824175824175824,0.9648351648351648,0.9824175824175824,1.0,0
14,3,0.9956043956043955,0.9428571428571428,0.9956043956043955,1.0,0
14,3,0.9780219780219781,0.9076923076923077,0.9868131868131869,1.0,0
14,3,0.9956043956043955,0.9296703296703297,0.9956043956043955,1.0,0
14,3,0.9780219780219781,0.9648351648351648,0.9956043956043955,1.0,0
14,3,0.956043956043956,0.9076923076923077,0.956043956043956,1.0,0
14,3,0.9956043956043955,0.9736263736263736,0.9956043956043955,1.0,0
14,3,1.0,0.9604395604395607,1.0,1.0,1
14,3,0.9824175824175824,0.9340659340659341,0.9824175824175824,0.9956043956043955,1
14,3,0.9912087912087912,0.9780219780219781,0.9956043956043955,0.9956043956043955,1
14,3,0.9780219780219781,0.9956043956043955,0.9868131868131869,0.9956043956043955,1
14,3,0.9648351648351648,0.9428571428571428,0.9516483516483516,1.0,1
14,3,0.9824175824175824,0.9604395604395607,0.9780219780219781,0.9956043956043955,1
14,3,0.9956043956043955,0.9912087912087912,0.9956043956043955,0.9956043956043955,1
14,3,0.9956043956043955,0.9912087912087912,0.9956043956043955,0.9956043956043955,1
14,3,0.9956043956043955,0.9824175824175824,0.9912087912087912,1.0,2
14,3,0.9296703296703297,0.8945054945054945,0.9648351648351648,1.0,2
14,3,0.9472527472527472,0.9736263736263736,0.9736263736263736,1.0,2
14,3,0.9780219780219781,0.9692307692307693,0.9824175824175824,1.0,2
14,3,0.9912087912087912,0.9868131868131869,0.9956043956043955,1.0,2
14,3,0.9956043956043955,0.9824175824175824,0.9956043956043955,1.0,2
14,3,0.956043956043956,0.9428571428571428,0.9736263736263736,1.0,2
14,3,0.9868131868131869,0.9912087912087912,0.9912087912087912,1.0,2
14,3,1.0,0.9868131868131869,1.0,1.0,3
14,3,0.9956043956043955,0.9956043956043955,0.9956043956043955,1.0,3
14,3,0.9824175824175824,0.9252747252747253,0.9824175824175824,1.0,3
14,3,0.9956043956043955,0.9824175824175824,0.9956043956043955,1.0,3
14,3,0.9956043956043955,0.9780219780219781,0.9956043956043955,1.0,3
14,3,0.9868131868131869,0.9736263736263736,0.9868131868131869,1.0,3
14,3,0.9912087912087912,0.956043956043956,0.9912087912087912,1.0,3
14,3,0.9868131868131869,0.9956043956043955,0.9824175824175824,1.0,3
14,3,0.9956043956043955,0.9780219780219781,0.9956043956043955,1.0,4
14,3,0.9780219780219781,0.8857142857142857,0.9780219780219781,1.0,4
14,3,1.0,0.9868131868131869,1.0,1.0,4
14,3,1.0,0.9956043956043955,1.0,1.0,4
14,3,0.9868131868131869,0.9736263736263736,0.9956043956043955,1.0,4
14,3,0.9780219780219781,0.9780219780219781,0.9780219780219781,1.0,4
14,3,1.0,0.9912087912087912,1.0,1.0,4
14,3,1.0,0.9912087912087912,1.0,1.0,4
14,3,0.9648351648351648,0.9516483516483516,0.9912087912087912,1.0,5
14,3,0.9956043956043955,0.9516483516483516,0.9912087912087912,1.0,5
14,3,0.9912087912087912,0.9428571428571428,0.9912087912087912,1.0,5
14,3,0.9956043956043955,0.9692307692307693,0.9956043956043955,1.0,5
14,3,0.9516483516483516,0.9472527472527472,0.9868131868131869,1.0,5
14,3,0.9868131868131869,0.956043956043956,0.9868131868131869,1.0,5
14,3,0.9912087912087912,0.956043956043956,0.9912087912087912,1.0,5
14,3,0.9604395604395607,0.9868131868131869,0.9824175824175824,1.0,5
14,3,0.9780219780219781,0.9604395604395607,0.9956043956043955,1.0,6
14,3,0.9868131868131869,0.9340659340659341,0.9824175824175824,1.0,6
14,3,0.9340659340659341,0.9252747252747253,0.9736263736263736,1.0,6
14,3,1.0,1.0,1.0,1.0,6
14,3,0.956043956043956,0.7978021978021977,0.9956043956043955,1.0,6
14,3,0.9824175824175824,0.9648351648351648,0.9824175824175824,1.0,6
14,3,1.0,0.9824175824175824,0.9912087912087912,1.0,6
14,3,0.9296703296703297,0.9340659340659341,0.9604395604395607,1.0,6
14,3,0.9824175824175824,0.9912087912087912,0.9824175824175824,1.0,7
14,3,0.9868131868131869,0.9648351648351648,0.9868131868131869,1.0,7
14,3,0.9472527472527472,0.8989010989010989,0.9472527472527472,1.0,7
14,3,0.8989010989010989,0.9428571428571428,0.8989010989010989,1.0,7
14,3,0.9736263736263736,0.8989010989010989,0.9736263736263736,1.0,7
14,3,0.9780219780219781,0.8945054945054945,0.9824175824175824,1.0,7
14,3,0.9604395604395607,0.8769230769230769,0.9604395604395607,1.0,7
14,3,0.9428571428571428,0.8989010989010989,0.9428571428571428,1.0,7
14,3,0.9912087912087912,0.9868131868131869,0.9912087912087912,1.0,8
14,3,0.9956043956043955,0.9472527472527472,0.9956043956043955,1.0,8
14,3,1.0,0.9516483516483516,0.9956043956043955,1.0,8
14,3,1.0,0.9912087912087912,1.0,1.0,8
14,3,0.9736263736263736,0.9340659340659341,0.9736263736263736,1.0,8
14,3,0.9780219780219781,0.9692307692307693,0.9780219780219781,1.0,8
14,3,0.9912087912087912,0.9516483516483516,0.9912087912087912,1.0,8
14,3,0.9956043956043955,0.9648351648351648,0.9912087912087912,1.0,8
14,3,0.9780219780219781,0.9780219780219781,0.9824175824175824,1.0,9
14,3,0.956043956043956,0.9208791208791209,0.9648351648351648,1.0,9
14,3,0.9692307692307693,0.956043956043956,0.9692307692307693,1.0,9
14,3,0.9736263736263736,0.9428571428571428,0.9604395604395607,1.0,9
14,3,0.9868131868131869,0.9736263736263736,0.9868131868131869,1.0,9
14,3,0.9824175824175824,0.9428571428571428,0.9824175824175824,1.0,9
14,3,0.9692307692307693,0.9384615384615385,0.9692307692307693,1.0,9
14,3,0.9692307692307693,0.956043956043956,0.9692307692307693,1.0,9
14,3,0.9780219780219781,0.9824175824175824,0.9780219780219781,1.0,10
14,3,0.9956043956043955,0.9120879120879121,0.9956043956043955,0.9956043956043955,10
14,3,0.9956043956043955,0.9780219780219781,0.9956043956043955,1.0,10
14,3,1.0,0.956043956043956,1.0,1.0,10
14,3,0.9780219780219781,0.9252747252747253,0.9912087912087912,0.9956043956043955,10
14,3,0.9956043956043955,0.9692307692307693,0.9956043956043955,1.0,10
14,3,0.9868131868131869,0.9604395604395607,0.9736263736263736,1.0,10
14,3,0.9956043956043955,0.9604395604395607,1.0,1.0,10
14,3,0.9824175824175824,0.9604395604395607,0.9912087912087912,1.0,11
14,3,0.9516483516483516,0.9340659340659341,0.9604395604395607,1.0,11
14,3,0.9736263736263736,0.9692307692307693,0.9824175824175824,1.0,11
14,3,0.9780219780219781,0.9648351648351648,0.9824175824175824,1.0,11
14,3,0.9780219780219781,0.9780219780219781,0.9824175824175824,1.0,11
14,3,0.9736263736263736,0.9868131868131869,0.9736263736263736,1.0,11
14,3,0.9648351648351648,0.9516483516483516,0.9780219780219781,1.0,11
14,3,0.9516483516483516,0.9604395604395607,0.9780219780219781,1.0,11
14,3,1.0,0.9780219780219781,1.0,1.0,12
14,3,0.9780219780219781,0.9384615384615385,0.9868131868131869,1.0,12
14,3,0.9956043956043955,0.9516483516483516,0.9956043956043955,1.0,12
14,3,0.9736263736263736,0.9604395604395607,0.9648351648351648,1.0,12
14,3,0.9912087912087912,0.8945054945054945,0.9956043956043955,1.0,12
14,3,0.9912087912087912,0.9824175824175824,0.9912087912087912,1.0,12
14,3,0.9956043956043955,0.9868131868131869,0.9956043956043955,1.0,12
14,3,0.9868131868131869,0.9516483516483516,0.9868131868131869,1.0,12
14,3,0.956043956043956,0.8109890109890111,0.9384615384615385,0.9956043956043955,13
14,3,0.9648351648351648,0.956043956043956,0.9604395604395607,0.9956043956043955,13
14,3,0.8681318681318682,0.7362637362637363,0.9164835164835166,1.0,13
14,3,0.9868131868131869,0.9428571428571428,0.9868131868131869,0.9956043956043955,13
14,3,0.9736263736263736,0.8593406593406594,0.9912087912087912,0.9956043956043955,13
14,3,0.9912087912087912,0.9648351648351648,0.9912087912087912,0.9956043956043955,13
14,3,0.9164835164835166,0.7714285714285714,0.9472527472527472,0.9956043956043955,13
14,3,0.9340659340659341,0.8153846153846154,0.9076923076923077,1.0,13
14,3,0.9912087912087912,0.9516483516483516,0.9912087912087912,1.0,14
14,3,1.0,0.9868131868131869,1.0,1.0,14
14,3,0.9956043956043955,0.9824175824175824,0.9956043956043955,0.9956043956043955,14
14,3,0.9868131868131869,0.9648351648351648,0.9956043956043955,1.0,14
14,3,0.9824175824175824,0.956043956043956,0.9868131868131869,0.9956043956043955,14
14,3,0.9956043956043955,0.9912087912087912,0.9956043956043955,1.0,14
14,3,0.9780219780219781,0.9472527472527472,0.9780219780219781,1.0,14
14,3,1.0,0.9780219780219781,1.0,0.9956043956043955,14
14,3,1.0,0.9648351648351648,1.0,1.0,15
14,3,1.0,0.9736263736263736,0.9956043956043955,1.0,15
14,3,1.0,1.0,1.0,1.0,15
14,3,0.9956043956043955,0.9604395604395607,0.9956043956043955,1.0,15
14,3,0.9956043956043955,0.9824175824175824,0.9956043956043955,1.0,15
14,3,0.9780219780219781,0.9736263736263736,0.9780219780219781,1.0,15
14,3,1.0,0.9912087912087912,1.0,1.0,15
14,3,0.9868131868131869,0.9824175824175824,0.9868131868131869,1.0,15
14,3,0.9956043956043955,0.9472527472527472,0.9912087912087912,1.0,16
14,3,0.9956043956043955,0.9692307692307693,0.9956043956043955,1.0,16
14,3,0.9956043956043955,0.9736263736263736,0.9956043956043955,1.0,16
14,3,0.9956043956043955,0.9252747252747253,0.9956043956043955,1.0,16
14,3,0.9692307692307693,0.8813186813186813,0.9648351648351648,1.0,16
14,3,0.956043956043956,0.9164835164835166,0.9604395604395607,1.0,16
14,3,0.9824175824175824,0.9164835164835166,0.9824175824175824,1.0,16
14,3,0.9868131868131869,0.9692307692307693,0.9868131868131869,1.0,16
14,3,0.9868131868131869,0.9956043956043955,0.9912087912087912,1.0,17
14,3,1.0,0.9384615384615385,1.0,1.0,17
14,3,0.9824175824175824,0.9252747252747253,0.9780219780219781,0.9956043956043955,17
14,3,0.9824175824175824,0.9340659340659341,0.9824175824175824,1.0,17
14,3,0.9912087912087912,0.9648351648351648,0.9956043956043955,1.0,17
14,3,0.9868131868131869,0.956043956043956,0.9868131868131869,1.0,17
14,3,0.9912087912087912,0.8725274725274725,0.9912087912087912,0.9956043956043955,17
14,3,0.9868131868131869,0.9252747252747253,0.9868131868131869,1.0,17
14,3,0.9912087912087912,0.9824175824175824,0.9912087912087912,1.0,18
14,3,0.9604395604395607,0.9648351648351648,0.9604395604395607,1.0,18
14,3,0.956043956043956,0.8769230769230769,0.956043956043956,1.0,18
14,3,0.9956043956043955,0.9780219780219781,0.9956043956043955,1.0,18
14,3,0.9604395604395607,0.9472527472527472,0.9692307692307693,1.0,18
14,3,0.9428571428571428,0.9428571428571428,0.9648351648351648,1.0,18
14,3,0.9868131868131869,0.9780219780219781,0.9868131868131869,1.0,18
14,3,0.9824175824175824,0.9252747252747253,0.9824175824175824,1.0,18
14,3,0.9648351648351648,0.9780219780219781,0.9780219780219781,0.9956043956043955,19
14,3,0.9824175824175824,0.8681318681318682,0.9956043956043955,0.9956043956043955,19
14,3,0.9824175824175824,0.9736263736263736,0.9824175824175824,0.9956043956043955,19
14,3,0.9912087912087912,0.9604395604395607,0.9868131868131869,0.9956043956043955,19
14,3,0.9868131868131869,0.9780219780219781,0.9912087912087912,0.9956043956043955,19
14,3,0.9604395604395607,0.9164835164835166,0.956043956043956,1.0,19
14,3,0.9692307692307693,0.9472527472527472,0.9516483516483516,0.9956043956043955,19
14,3,0.9868131868131869,0.9120879120879121,0.9956043956043955,0.9868131868131869,19
14,4,0.9780219780219781,0.9824175824175824,0.9868131868131869,0.9736263736263736,0
14,4,0.9648351648351648,0.9736263736263736,0.9824175824175824,1.0,0
14,4,0.9868131868131869,0.956043956043956,0.9912087912087912,0.9912087912087912,0
14,4,0.9956043956043955,0.9604395604395607,0.9912087912087912,1.0,0
14,4,0.9384615384615385,0.9780219780219781,0.9780219780219781,0.9912087912087912,0
14,4,0.9648351648351648,0.9956043956043955,1.0,0.9912087912087912,0
14,4,0.9648351648351648,0.9604395604395607,0.9736263736263736,1.0,0
14,4,0.9604395604395607,0.9692307692307693,0.9736263736263736,0.9956043956043955,0
14,4,0.9692307692307693,0.9692307692307693,0.9780219780219781,0.9956043956043955,1
14,4,0.9340659340659341,0.956043956043956,0.9956043956043955,1.0,1
14,4,0.9736263736263736,0.9824175824175824,0.9956043956043955,1.0,1
14,4,0.9912087912087912,0.9648351648351648,0.9780219780219781,1.0,1
14,4,0.9956043956043955,0.9604395604395607,0.9956043956043955,1.0,1
14,4,0.9604395604395607,0.9472527472527472,0.9604395604395607,1.0,1
14,4,0.8285714285714285,0.8901098901098902,0.9692307692307693,1.0,1
14,4,0.9956043956043955,0.9868131868131869,0.9956043956043955,1.0,1
14,4,0.9912087912087912,0.9472527472527472,0.9868131868131869,1.0,2
14,4,0.9912087912087912,0.9868131868131869,0.9912087912087912,1.0,2
14,4,0.9912087912087912,0.9428571428571428,0.9956043956043955,1.0,2
14,4,0.9780219780219781,0.9956043956043955,0.9912087912087912,1.0,2
14,4,0.9736263736263736,0.9252747252747253,0.9692307692307693,1.0,2
14,4,0.9912087912087912,0.9604395604395607,0.9956043956043955,1.0,2
14,4,0.9736263736263736,0.9384615384615385,0.9824175824175824,1.0,2
14,4,0.9824175824175824,0.9868131868131869,0.9956043956043955,1.0,2
14,4,0.9868131868131869,0.9736263736263736,0.9868131868131869,1.0,3
14,4,0.9912087912087912,0.9648351648351648,0.9824175824175824,1.0,3
14,4,0.9956043956043955,0.9736263736263736,0.9912087912087912,1.0,3
14,4,0.9868131868131869,0.9824175824175824,0.9868131868131869,1.0,3
14,4,0.9912087912087912,0.9780219780219781,0.9912087912087912,1.0,3
14,4,0.9912087912087912,0.9780219780219781,0.9912087912087912,1.0,3
14,4,0.9868131868131869,0.9824175824175824,0.9868131868131869,1.0,3
14,4,0.9428571428571428,0.8681318681318682,0.9604395604395607,1.0,3
14,4,0.9736263736263736,0.9296703296703297,0.9780219780219781,1.0,4
14,4,0.9648351648351648,0.9384615384615385,0.9824175824175824,1.0,4
14,4,0.9912087912087912,0.9648351648351648,0.9868131868131869,1.0,4
14,4,0.9912087912087912,0.9648351648351648,0.9868131868131869,1.0,4
14,4,0.9736263736263736,0.9736263736263736,0.9736263736263736,1.0,4
14,4,0.9780219780219781,0.9516483516483516,0.9956043956043955,1.0,4
14,4,0.9868131868131869,0.9780219780219781,0.9912087912087912,1.0,4
14,4,0.9824175824175824,0.9648351648351648,0.9824175824175824,1.0,4
14,4,0.9648351648351648,0.9032967032967033,0.9648351648351648,1.0,5
14,4,0.9868131868131869,0.9648351648351648,0.9868131868131869,1.0,5
14,4,0.9912087912087912,0.9824175824175824,0.9912087912087912,1.0,5
14,4,0.9868131868131869,0.9296703296703297,0.9868131868131869,1.0,5
14,4,0.9076923076923077,0.832967032967033,0.9076923076923077,1.0,5
14,4,0.9604395604395607,0.9208791208791209,0.9604395604395607,1.0,5
14,4,0.9384615384615385,0.8505494505494505,0.9120879120879121,1.0,5
14,4,0.9692307692307693,0.8417582417582418,0.9956043956043955,1.0,5
14,4,0.956043956043956,0.9736263736263736,0.9912087912087912,1.0,6
14,4,1.0,0.9824175824175824,1.0,1.0,6
14,4,0.9824175824175824,0.9648351648351648,0.9824175824175824,1.0,6
14,4,0.9692307692307693,0.9692307692307693,0.9692307692307693,1.0,6
14,4,0.9692307692307693,0.956043956043956,0.9824175824175824,1.0,6
14,4,0.9692307692307693,0.9208791208791209,0.956043956043956,1.0,6
14,4,0.9736263736263736,0.9692307692307693,0.9736263736263736,1.0,6
14,4,0.9736263736263736,0.9076923076923077,0.9736263736263736,1.0,6
14,4,0.9428571428571428,0.9384615384615385,0.9252747252747253,1.0,7
14,4,0.9912087912087912,0.9780219780219781,0.9912087912087912,1.0,7
14,4,0.9780219780219781,0.9296703296703297,0.9824175824175824,1.0,7
14,4,0.9648351648351648,0.9164835164835166,0.9604395604395607,0.9956043956043955,7
14,4,0.9868131868131869,0.8373626373626375,0.9868131868131869,1.0,7
14,4,0.9516483516483516,0.9780219780219781,0.9692307692307693,1.0,7
14,4,0.9868131868131869,0.9428571428571428,0.9868131868131869,1.0,7
14,4,0.9780219780219781,0.9516483516483516,0.9780219780219781,1.0,7
14,4,0.9912087912087912,0.9868131868131869,0.9912087912087912,1.0,8
14,4,0.956043956043956,0.9252747252747253,0.9692307692307693,1.0,8
14,4,0.9956043956043955,0.9912087912087912,0.9956043956043955,1.0,8
14,4,0.9736263736263736,0.9912087912087912,0.9912087912087912,1.0,8
14,4,0.9868131868131869,0.9296703296703297,0.9824175824175824,1.0,8
14,4,0.9912087912087912,0.9956043956043955,0.9956043956043955,1.0,8
14,4,0.9868131868131869,0.9692307692307693,0.9912087912087912,1.0,8
14,4,0.9912087912087912,0.9824175824175824,0.9912087912087912,1.0,8
14,4,0.9868131868131869,0.9780219780219781,1.0,1.0,9
14,4,0.9780219780219781,0.9340659340659341,0.9824175824175824,1.0,9
14,4,0.9912087912087912,0.9252747252747253,0.9912087912087912,1.0,9
14,4,0.9868131868131869,0.9472527472527472,0.9868131868131869,1.0,9
14,4,0.9516483516483516,0.8857142857142857,0.956043956043956,1.0,9
14,4,0.9912087912087912,0.9692307692307693,0.9912087912087912,0.9956043956043955,9
14,4,0.9912087912087912,0.9648351648351648,0.9912087912087912,0.9956043956043955,9
14,4,0.9824175824175824,0.9780219780219781,0.9824175824175824,1.0,9
14,4,0.9032967032967033,0.9692307692307693,0.9824175824175824,1.0,10
14,4,0.9692307692307693,0.9384615384615385,0.9780219780219781,1.0,10
14,4,0.8505494505494505,0.7538461538461538,0.9120879120879121,1.0,10
14,4,0.9384615384615385,0.9164835164835166,0.9648351648351648,1.0,10
14,4,0.9736263736263736,0.956043956043956,0.9692307692307693,1.0,10
14,4,0.9604395604395607,0.9692307692307693,0.9692307692307693,1.0,10
14,4,0.9868131868131869,0.9692307692307693,0.9912087912087912,1.0,10
14,4,0.9120879120879121,0.9076923076923077,0.9780219780219781,1.0,10
14,4,0.9868131868131869,0.9736263736263736,0.9868131868131869,1.0,11
14,4,0.9956043956043955,0.9956043956043955,0.9956043956043955,1.0,11
14,4,0.9780219780219781,0.9912087912087912,0.9780219780219781,1.0,11
14,4,0.9736263736263736,0.9824175824175824,1.0,1.0,11
14,4,0.956043956043956,0.9736263736263736,0.9780219780219781,1.0,11
14,4,0.9956043956043955,0.9736263736263736,0.9912087912087912,1.0,11
14,4,0.9956043956043955,0.9780219780219781,0.9912087912087912,1.0,11
14,4,0.9912087912087912,0.9912087912087912,0.9912087912087912,1.0,11
14,4,0.9824175824175824,0.9692307692307693,0.9780219780219781,1.0,12
14,4,0.9956043956043955,0.9516483516483516,0.9956043956043955,1.0,12
14,4,0.9912087912087912,0.9428571428571428,0.9912087912087912,1.0,12
14,4,0.9868131868131869,0.9604395604395607,0.9956043956043955,1.0,12
14,4,0.9912087912087912,0.956043956043956,0.9912087912087912,1.0,12
14,4,0.9472527472527472,0.9648351648351648,0.9824175824175824,1.0,12
14,4,0.9472527472527472,0.9824175824175824,0.9648351648351648,1.0,12
14,4,0.9824175824175824,0.8417582417582418,0.9780219780219781,1.0,12
14,4,0.9384615384615385,0.9208791208791209,0.9340659340659341,1.0,13
14,4,0.9692307692307693,0.9076923076923077,0.9648351648351648,1.0,13
14,4,0.9516483516483516,0.9736263736263736,0.9912087912087912,0.9956043956043955,13
14,4,0.9912087912087912,0.9736263736263736,0.9912087912087912,1.0,13
14,4,0.9956043956043955,0.9780219780219781,0.9912087912087912,1.0,13
14,4,0.9868131868131869,0.9516483516483516,0.9824175824175824,1.0,13
14,4,0.9912087912087912,0.9692307692307693,0.9912087912087912,1.0,13
14,4,0.9692307692307693,0.8857142857142857,0.9692307692307693,0.9956043956043955,13
14,4,0.9604395604395607,0.9692307692307693,0.9824175824175824,1.0,14
14,4,0.8989010989010989,0.9296703296703297,0.956043956043956,1.0,14
14,4,0.7538461538461538,0.8109890109890111,0.9032967032967033,0.9868131868131869,14
14,4,0.8065934065934066,0.8417582417582418,0.9472527472527472,1.0,14
14,4,0.9604395604395607,0.9164835164835166,0.9736263736263736,1.0,14
14,4,1.0,0.9824175824175824,0.9956043956043955,1.0,14
14,4,0.9824175824175824,0.9912087912087912,0.9956043956043955,1.0,14
14,4,0.9780219780219781,0.9824175824175824,0.9824175824175824,1.0,14
14,4,0.9340659340659341,0.8241758241758241,0.9384615384615385,1.0,15
14,4,0.9956043956043955,0.9692307692307693,0.9956043956043955,1.0,15
14,4,0.9780219780219781,0.9208791208791209,0.9780219780219781,1.0,15
14,4,0.9780219780219781,0.9736263736263736,0.9780219780219781,1.0,15
14,4,1.0,0.9868131868131869,1.0,1.0,15
14,4,0.9868131868131869,0.9516483516483516,0.9912087912087912,1.0,15
14,4,0.9824175824175824,0.9780219780219781,0.9912087912087912,1.0,15
14,4,0.9956043956043955,0.9648351648351648,0.9956043956043955,1.0,15
14,4,0.9956043956043955,0.9868131868131869,0.9956043956043955,1.0,16
14,4,0.9956043956043955,0.956043956043956,0.9912087912087912,1.0,16
14,4,0.9956043956043955,0.9604395604395607,0.9956043956043955,1.0,16
14,4,0.9956043956043955,0.9472527472527472,0.9956043956043955,1.0,16
14,4,0.9956043956043955,0.9868131868131869,0.9956043956043955,1.0,16
14,4,0.9956043956043955,0.9912087912087912,0.9956043956043955,1.0,16
14,4,0.9868131868131869,0.9472527472527472,0.9868131868131869,1.0,16
14,4,0.9956043956043955,0.9912087912087912,0.9956043956043955,1.0,16
14,4,0.9780219780219781,0.9648351648351648,0.9780219780219781,1.0,17
14,4,0.9912087912087912,0.9384615384615385,0.9956043956043955,1.0,17
14,4,0.9780219780219781,0.9780219780219781,0.9956043956043955,1.0,17
14,4,0.9912087912087912,0.9648351648351648,0.9912087912087912,1.0,17
14,4,0.9604395604395607,0.8769230769230769,0.9516483516483516,1.0,17
14,4,0.9604395604395607,0.9208791208791209,0.9868131868131869,1.0,17
14,4,0.956043956043956,0.8857142857142857,0.9604395604395607,1.0,17
14,4,0.9692307692307693,0.9164835164835166,0.9824175824175824,1.0,17
14,4,0.9912087912087912,0.956043956043956,0.9912087912087912,1.0,18
14,4,0.9912087912087912,0.9472527472527472,0.9956043956043955,1.0,18
14,4,0.9912087912087912,0.9868131868131869,0.9912087912087912,1.0,18
14,4,0.9912087912087912,0.9868131868131869,0.9912087912087912,1.0,18
14,4,1.0,0.9824175824175824,1.0,1.0,18
14,4,0.9824175824175824,0.9164835164835166,0.9868131868131869,1.0,18
14,4,0.9780219780219781,0.9516483516483516,0.9824175824175824,1.0,18
14,4,0.9912087912087912,0.9692307692307693,0.9956043956043955,1.0,18
14,4,0.9428571428571428,0.9120879120879121,0.9692307692307693,1.0,19
14,4,0.9824175824175824,0.9604395604395607,0.9824175824175824,1.0,19
14,4,0.9912087912087912,0.9692307692307693,0.9912087912087912,1.0,19
14,4,0.9824175824175824,0.9252747252747253,0.9824175824175824,1.0,19
14,4,0.9912087912087912,0.9516483516483516,0.9956043956043955,1.0,19
14,4,0.9912087912087912,0.9384615384615385,0.9912087912087912,1.0,19
14,4,0.9780219780219781,0.8813186813186813,0.9824175824175824,1.0,19
14,4,0.9956043956043955,0.9780219780219781,0.9956043956043955,1.0,19
14,5,0.9692307692307693,0.8549450549450549,0.9780219780219781,1.0,0
14,5,0.9692307692307693,0.9604395604395607,0.9780219780219781,1.0,0
14,5,0.9912087912087912,0.9648351648351648,0.9956043956043955,1.0,0
14,5,0.9736263736263736,0.9604395604395607,0.9912087912087912,1.0,0
14,5,0.9736263736263736,0.9648351648351648,0.9824175824175824,1.0,0
14,5,0.9912087912087912,0.9692307692307693,0.9780219780219781,1.0,0
14,5,0.9692307692307693,0.9648351648351648,0.9780219780219781,1.0,0
14,5,0.9824175824175824,0.9604395604395607,0.9868131868131869,1.0,0
14,5,0.9472527472527472,0.9120879120879121,0.9472527472527472,1.0,1
14,5,0.9956043956043955,0.9824175824175824,0.9956043956043955,1.0,1
14,5,0.9912087912087912,0.9472527472527472,0.9824175824175824,1.0,1
14,5,0.9912087912087912,0.9252747252747253,0.9824175824175824,1.0,1
14,5,0.9824175824175824,0.8769230769230769,0.9824175824175824,1.0,1
14,5,0.9780219780219781,0.9692307692307693,0.9824175824175824,1.0,1
14,5,0.9340659340659341,0.9120879120879121,0.9428571428571428,0.9824175824175824,1
14,5,0.9868131868131869,0.9164835164835166,0.9912087912087912,1.0,1
14,5,0.9912087912087912,0.9912087912087912,0.9912087912087912,1.0,2
14,5,0.9648351648351648,0.9472527472527472,0.9736263736263736,0.9956043956043955,2
14,5,0.9648351648351648,0.9604395604395607,0.9780219780219781,1.0,2
14,5,0.9912087912087912,0.9604395604395607,0.9912087912087912,1.0,2
14,5,0.9032967032967033,0.9076923076923077,0.9472527472527472,1.0,2
14,5,0.9472527472527472,0.9824175824175824,0.9912087912087912,1.0,2
14,5,0.9956043956043955,0.956043956043956,0.9956043956043955,1.0,2
14,5,0.9692307692307693,0.9692307692307693,0.9868131868131869,1.0,2
14,5,0.9868131868131869,0.9736263736263736,0.9956043956043955,1.0,3
14,5,0.9604395604395607,0.9296703296703297,0.9824175824175824,1.0,3
14,5,1.0,0.9736263736263736,1.0,1.0,3
14,5,0.9912087912087912,0.9736263736263736,0.9912087912087912,1.0,3
14,5,0.9824175824175824,0.9780219780219781,0.9824175824175824,1.0,3
14,5,0.9912087912087912,0.9604395604395607,0.9868131868131869,1.0,3
14,5,0.9956043956043955,0.956043956043956,0.9956043956043955,1.0,3
14,5,0.9780219780219781,0.9692307692307693,0.9780219780219781,1.0,3
14,5,0.9296703296703297,0.956043956043956,0.9824175824175824,1.0,4
14,5,0.9824175824175824,0.9516483516483516,0.9736263736263736,1.0,4
