n_features,n_classes,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
14,5,moderate_test,combined_moderate_test,standard_moderate_test,20,0.7599310707316549,0.7493134829940404,0.7701994836224975,0.7556502172194637,0.7442049523622486,0.7666310362677954,0.0042808535121913235,0.00830841064453125,0.6571428571428571,False
20,3,moderate_test,combined_moderate_test,standard_moderate_test,20,0.7903882834090744,0.7603355848581121,0.8207151995689631,0.7876734179613086,0.7577475690160156,0.817745154803648,0.0027148654477659184,0.006389617919921875,0.6761904761904762,False
20,4,moderate_test,combined_moderate_test,standard_moderate_test,20,0.7877786451566973,0.7695699380561443,0.8054794107082681,0.7852938289131828,0.7669193621502196,0.8030119318943397,0.002484816243514604,0.000133514404296875,0.8857142857142857,True
20,5,moderate_test,combined_moderate_test,standard_moderate_test,20,0.7549849843057339,0.7426213994140329,0.7665317477991225,0.7512430853462821,0.7398062290711535,0.7618630659751124,0.0037418989594516006,0.009435653686523438,0.6476190476190476,False
8,3,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.779204369564938,0.7609527997064651,0.7960018770808434,0.7777549230172275,0.7595546092080794,0.7944104135826399,0.001449446547710609,0.021484375,0.580952380952381,False
8,4,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.7761065623556586,0.7653986369406107,0.7869978994288722,0.7739775371853652,0.7635718532185914,0.7848342321224859,0.0021290251702934526,0.01068878173828125,0.638095238095238,False
8,5,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.7488511801813916,0.7400122308701702,0.7573372888788171,0.7471834182920051,0.7385770095428357,0.7553600471554616,0.0016677618893866264,0.05316925048828125,0.49523809523809526,False
14,3,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.7954896249815337,0.7717984726433845,0.8169014896637585,0.7952717615523975,0.7716896649004364,0.8164295424199415,0.00021786342913628353,0.5958194732666016,0.14285714285714285,False
14,4,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.7785425688744374,0.7674920000200128,0.7897983309088324,0.7767369842366022,0.766264874749277,0.7875415402540771,0.0018055846378353113,0.00485992431640625,0.6952380952380952,False
14,5,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.7599310707316549,0.7493134829940404,0.7701994836224975,0.7584963804997167,0.7479554573104378,0.76876003701531,0.0014346902319383793,0.04405403137207031,0.5142857142857142,False
20,3,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.7903882834090744,0.7603355848581121,0.8207151995689631,0.7895498531097607,0.7596176645066472,0.8195220243403243,0.0008384302993136916,0.04405403137207031,0.5142857142857142,False
20,4,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.7877786451566973,0.7695699380561443,0.8054794107082681,0.7866908934081517,0.7684148972792431,0.8044017259964585,0.001087751748545729,0.013616561889648438,0.6190476190476191,False
20,5,moderate_test,combined_moderate_test,kernel_moderate_test,20,0.7549849843057339,0.7426213994140329,0.7665317477991225,0.7542498222384943,0.7423164294683031,0.765563604042496,0.0007351620672394976,0.3117942810058594,0.26666666666666666,False
8,3,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.779204369564938,0.7609527997064651,0.7960018770808434,0.7758281579484241,0.7577501083029563,0.7925941668507066,0.0033762116165139077,0.0003223419189453125,0.8476190476190476,True
8,4,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.7761065623556586,0.7653986369406107,0.7869978994288722,0.7737358764044352,0.7629932431641311,0.7846658501447568,0.0023706859512235444,0.029575347900390625,0.5523809523809524,False
8,5,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.7488511801813916,0.7400122308701702,0.7573372888788171,0.7463090989373337,0.7379192925092447,0.7543933763392598,0.0025420812440580865,0.021484375,0.580952380952381,False
14,3,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.7954896249815337,0.7717984726433845,0.8169014896637585,0.7955866321378722,0.772611065856618,0.8163969018871995,-9.7007156338208e-05,0.8408222198486328,-0.05714285714285714,False
14,4,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.7785425688744374,0.7674920000200128,0.7897983309088324,0.775907818975379,0.7654487546236822,0.78634958601487,0.002634749899058697,0.0072956085205078125,0.6666666666666666,False
14,5,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.7599310707316549,0.7493134829940404,0.7701994836224975,0.7584080068758904,0.7473008800105009,0.7690046352492488,0.0015230638557645559,0.09730720520019531,0.42857142857142855,False
20,3,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.7903882834090744,0.7603355848581121,0.8207151995689631,0.788828103001745,0.7587920219988864,0.8192306672652263,0.0015601804073294035,0.00485992431640625,0.6952380952380952,False
20,4,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.7877786451566973,0.7695699380561443,0.8054794107082681,0.7865891952788482,0.7682344186018213,0.8042993110894686,0.0011894498778490248,0.013616561889648438,0.6190476190476191,False
20,5,moderate_test,combined_moderate_test,logistic_moderate_test,20,0.7549849843057339,0.7426213994140329,0.7665317477991225,0.7546108916476527,0.7429245752242527,0.7655629942400749,0.00037409265808111545,0.8408222198486328,0.05714285714285714,False
8,3,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7777549230172275,0.7595546092080794,0.7944104135826399,0.7692870765842469,0.7517111688243916,0.7854577900662907,0.00846784643298043,3.814697265625e-06,0.9904761904761905,True
8,4,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7739775371853652,0.7635718532185914,0.7848342321224859,0.7653006397250223,0.7552749416131594,0.7754582296926842,0.008676897460342897,6.29425048828125e-05,0.9142857142857143,True
8,5,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7471834182920051,0.7385770095428357,0.7553600471554616,0.7374321419493602,0.728565306406909,0.7462337011092856,0.009751276342644916,2.6702880859375e-05,0.9428571428571428,True
14,3,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7952717615523975,0.7716896649004364,0.8164295424199415,0.794177493851058,0.7715476331473228,0.814690306635157,0.0010942677013395963,0.11398696899414062,0.4095238095238095,False
14,4,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7767369842366022,0.766264874749277,0.7875415402540771,0.7729187371897265,0.7624104368852643,0.7836110311426212,0.0038182470468755723,8.20159912109375e-05,0.9047619047619048,True
14,5,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7584963804997167,0.7479554573104378,0.76876003701531,0.7556502172194637,0.7442049523622486,0.7666310362677954,0.0028461632802529446,0.021484375,0.580952380952381,False
20,3,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7895498531097607,0.7596176645066472,0.8195220243403243,0.7876734179613086,0.7577475690160156,0.817745154803648,0.0018764351484522267,0.026641845703125,0.5619047619047619,False
20,4,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7866908934081517,0.7684148972792431,0.8044017259964585,0.7852938289131828,0.7669193621502196,0.8030119318943397,0.0013970644949688749,0.017181396484375,0.6,False
20,5,moderate_test,kernel_moderate_test,standard_moderate_test,20,0.7542498222384943,0.7423164294683031,0.765563604042496,0.7512430853462821,0.7398062290711535,0.7618630659751124,0.003006736892212103,0.0072956085205078125,0.6666666666666666,False
8,3,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.7758281579484241,0.7577501083029563,0.7925941668507066,0.7692870765842469,0.7517111688243916,0.7854577900662907,0.006541081364177132,1.9073486328125e-05,0.9523809523809523,True
8,4,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.7737358764044352,0.7629932431641311,0.7846658501447568,0.7653006397250223,0.7552749416131594,0.7754582296926842,0.008435236679412806,6.29425048828125e-05,0.9142857142857143,True
8,5,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.7463090989373337,0.7379192925092447,0.7543933763392598,0.7374321419493602,0.728565306406909,0.7462337011092856,0.008876956987973455,6.29425048828125e-05,0.9142857142857143,True
14,3,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.7955866321378722,0.772611065856618,0.8163969018871995,0.794177493851058,0.7715476331473228,0.814690306635157,0.0014091382868140878,0.023950576782226562,0.5714285714285714,False
14,4,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.775907818975379,0.7654487546236822,0.78634958601487,0.7729187371897265,0.7624104368852643,0.7836110311426212,0.0029890817856521867,9.5367431640625e-06,0.9714285714285714,True
14,5,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.7584080068758904,0.7473008800105009,0.7690046352492488,0.7556502172194637,0.7442049523622486,0.7666310362677954,0.002757789656426768,0.0031528472900390625,0.7238095238095238,False
20,3,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.788828103001745,0.7587920219988864,0.8192306672652263,0.7876734179613086,0.7577475690160156,0.817745154803648,0.001154685040436515,0.21616744995117188,0.3238095238095238,False
20,4,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.7865891952788482,0.7682344186018213,0.8042993110894686,0.7852938289131828,0.7669193621502196,0.8030119318943397,0.001295366365665579,0.0031528472900390625,0.7238095238095238,False
20,5,moderate_test,logistic_moderate_test,standard_moderate_test,20,0.7546108916476527,0.7429245752242527,0.7655629942400749,0.7512430853462821,0.7398062290711535,0.7618630659751124,0.003367806301370485,0.0001678466796875,0.8761904761904762,True
8,3,direction_variance,combined_direction_variance,standard_direction_variance,20,0.03488620770858501,0.022772016717469527,0.04995538387411362,0.04018747461263417,0.02840083915335197,0.05349069708604925,-0.005301266904049165,0.0072956085205078125,-0.6666666666666666,False
8,4,direction_variance,combined_direction_variance,standard_direction_variance,20,0.02816007789454107,0.021480942139234876,0.03827392084466242,0.03334847870612104,0.02691447058610603,0.0419189285650528,-0.005188400811579971,0.000850677490234375,-0.8,True
8,5,direction_variance,combined_direction_variance,standard_direction_variance,20,0.021659178523167812,0.01847988830090633,0.025340578695859182,0.027604028784893563,0.02331536190055007,0.03278841771514808,-0.00594485026172575,9.5367431640625e-06,-0.9714285714285714,True
14,3,direction_variance,combined_direction_variance,standard_direction_variance,20,0.05946389125209196,0.045424095430516266,0.07460106219978722,0.062351544359827905,0.04770729678019441,0.07723476550900736,-0.002887653107735939,0.1230926513671875,-0.4,False
14,4,direction_variance,combined_direction_variance,standard_direction_variance,20,0.04500654935594067,0.03760003945253833,0.052913594279744305,0.04598566679234408,0.03870539213619119,0.054005093724185,-0.000979117436403413,0.17685317993164062,-0.3523809523809524,False
14,5,direction_variance,combined_direction_variance,standard_direction_variance,20,0.037030809675415104,0.03223524413575985,0.04175606554360785,0.038245738000922416,0.03355236051157431,0.04274002909257226,-0.0012149283255073163,0.04405403137207031,-0.5142857142857142,False
