n_features,n_classes,K,ovr_union_fidelity_test,ovr_union_complexity,ovr_exact_fidelity_test,ovr_exact_complexity,ovr_union_half_fidelity_test,ovr_union_half_complexity,pairwise_lime_fidelity_test,pairwise_lime_complexity,pairwise_lime_brier_test,contrastive_fidelity_test,contrastive_complexity,contrastive_brier_test,logistic_fidelity_test,logistic_complexity,logistic_brier_test,seed
8,5,2,0.7417243701590915,3,0.7283131983312435,2,0.7456981111622645,1,0.7736695249791977,2,0.04150398664887131,0.7716930679722005,2,0.03834251503550018,0.7428454730209565,2,0.042133716467501206,11
8,5,4,0.8405975166747146,6,0.7818204455474013,4,0.7417243701590915,3,0.8082117083437805,4,0.02937363146566229,0.8069043813886364,4,0.027175198660111012,0.8137141620009387,4,0.028262716515338616,11
8,5,2,0.7436674412447455,3,0.727873618893245,2,0.6422795664448848,2,0.7696664145967266,2,0.015887254752412126,0.772220085752696,2,0.01570251555147609,0.7696664145967266,2,0.01570851664761493,11
8,5,4,0.7815171140263876,7,0.8035385760565654,4,0.7436674412447455,3,0.8078887769582445,4,0.01391861506448298,0.8069557248646372,4,0.013667882541328965,0.8123228790163598,4,0.013707803707075047,11
8,5,2,0.6738180649900819,3,0.6648246345962245,2,0.6459060511110485,2,0.6968757171840768,2,0.03613188836188482,0.6182508275143117,2,0.04349816780246858,0.6282798170355695,2,0.040827978804272705,11
8,5,4,0.7184169272810118,5,0.703053244254108,4,0.6738180649900819,3,0.7059797104744774,4,0.02984190278003605,0.6926872638187553,4,0.03279608315190868,0.7059797104744774,4,0.02967594705529091,11
8,5,2,0.7888711195911774,4,0.7471796353872051,2,0.7569875957715273,2,0.7269298039601945,2,0.0370557382601864,0.7201596766939269,2,0.03812768098743979,0.7502085727577774,2,0.04180118817370144,12
8,5,4,0.7470875175870055,6,0.744566331961415,4,0.7888711195911774,4,0.7538849352975144,4,0.03239923824317474,0.7626588634236174,4,0.032531603080334676,0.720615580336331,4,0.03721274119304773,12
8,5,2,0.8313119140237586,2,0.8313119140237586,2,0.8359583092542862,1,0.8322421787409368,2,0.02525557229424056,0.8382149272574209,2,0.023698668590790815,0.8322421787409368,2,0.023361152145669205,12
8,5,4,0.8091798883487621,5,0.8238162013157401,4,0.8313119140237586,2,0.8562748705428558,4,0.021316176285951765,0.8468711996409387,4,0.02034994842901783,0.8326763043066334,4,0.020920155837949796,12
8,5,2,0.8115641295708577,3,0.7927763032270778,2,0.722798836633788,2,0.8082931727113019,2,0.03975165056004709,0.7977093928737724,2,0.039711838028607734,0.8041796609126818,2,0.03882575614837178,12
8,5,4,0.7788725632079845,5,0.7804996470930661,4,0.8115641295708577,3,0.8075045338385559,4,0.028744969529021065,0.8069048489249334,4,0.029527473727470593,0.8119034213969486,4,0.027685547844587422,12
8,5,2,0.8402329647370198,3,0.7789999831362676,2,0.7575550788759993,1,0.7893743575611645,2,0.029755756060311153,0.7779895931224309,2,0.030950503854842343,0.7893743575611645,2,0.02930554945980053,12
8,5,4,0.8452956343333748,5,0.8325736340458164,4,0.8402329647370198,3,0.8337481355660896,4,0.019193202779183627,0.8288253391917298,4,0.020895354566475812,0.8337481355660896,4,0.018678013994797214,12
8,5,2,0.790531996606096,4,0.7573980384282385,2,0.7331675997958325,2,0.7565846954696596,2,0.05453402075308179,0.7526080390503136,2,0.0673065171463322,0.7565846954696596,2,0.053323244209528865,12
8,5,4,0.8506018844193595,6,0.801270636371069,4,0.790531996606096,4,0.7826469203083675,4,0.04076238159213218,0.794691272867462,4,0.04491801639107646,0.7873611089831744,4,0.039156587505929936,12
8,5,2,0.8237464787376333,3,0.8411803122445702,2,0.830137608556059,1,0.8434820985086395,2,0.02492741865809221,0.8352764279534519,2,0.02222724247228443,0.8470297166115239,2,0.022680515481961486,12
8,5,4,0.8542857909839198,6,0.8433512225521478,4,0.8237464787376333,3,0.8687737708492596,4,0.021647037605262116,0.8763679733670683,4,0.018367369351160956,0.8745658125629142,4,0.01770502549568266,12
8,5,2,0.7700846844938233,3,0.7583290313828422,2,0.7483581610478178,2,0.7672787506715731,2,0.024859337412274085,0.760105269878124,2,0.02418181834690643,0.7672787506715731,2,0.024464014494375352,12
8,5,4,0.7881415841357059,6,0.7893535504274265,4,0.7700846844938233,3,0.7908004561124555,4,0.021194120978301548,0.7748414845387185,4,0.021040378943527952,0.7908004561124555,4,0.02088406402546239,12
8,5,2,0.60811164573435,4,0.6123242992131959,2,0.6165596088207379,2,0.6092506020193488,2,0.04329858511657981,0.5916287188472106,2,0.052636688075225445,0.6092506020193488,2,0.043508497128497026,12
8,5,4,0.6698645388104097,8,0.67805001026121,4,0.60811164573435,4,0.6745092048160479,4,0.03570380075861219,0.6635276500562554,4,0.046183678482870694,0.7046652713715226,4,0.03475496362683173,12
8,5,2,0.7661458356582204,3,0.712259125452522,2,0.7352632380615692,2,0.7641303346896081,2,0.03442967448394717,0.7489947222319848,2,0.03416622843896393,0.7554674514275672,2,0.033841523241823906,13
8,5,4,0.8273520781238429,5,0.8012413989234383,4,0.7661458356582204,3,0.8266684245374396,4,0.022690729570564595,0.8344470536260622,4,0.022738083686819656,0.8199125274842365,4,0.0211730520335991,13
8,5,2,0.6703312343231002,3,0.6923398774188536,2,0.6477817504075157,2,0.7832925651317132,2,0.027901852736798714,0.7733633126977045,2,0.02761108204932598,0.7832925651317132,2,0.027279358867910806,13
8,5,4,0.7605176716679289,6,0.7649469192538999,4,0.6703312343231002,3,0.7967255787415332,4,0.0233215106133913,0.7950988842467814,4,0.024495720428301206,0.7987429426416609,4,0.02405039559032495,13
8,5,2,0.8040022086793477,3,0.7416061320759127,2,0.7619557427174393,2,0.7502164782171001,2,0.04215749279765276,0.7684044903665844,2,0.04077697268908162,0.7550149955882031,2,0.0412465596489501,13
8,5,4,0.8174586572476363,5,0.8202033696142416,4,0.8040022086793477,3,0.816229587098528,4,0.021929953130346257,0.8166381080028472,4,0.021229918439099875,0.7991539758397873,4,0.02188978715172949,13
8,5,2,0.6839550792359489,3,0.6926745269573281,2,0.6702229976272356,2,0.6843933663729023,2,0.03376717607573129,0.6819718074063534,2,0.03389773726606653,0.6456437399604542,2,0.0356581334162959,13
8,5,4,0.7538898091702273,7,0.7333438605669529,4,0.6839550792359489,3,0.7313440749136746,4,0.030884570003965255,0.7278146430092552,4,0.030870631507532397,0.7261723292939016,4,0.028943067018536064,13
8,5,2,0.8361590217825461,2,0.8361590217825461,2,0.8618969908633448,2,0.8672420048541649,2,0.02574842504674637,0.8696558334704655,2,0.024566115350553974,0.8672420048541649,2,0.02350784754726261,13
8,5,4,0.8148837022105828,6,0.8336288452887907,4,0.8361590217825461,2,0.8747602401379535,4,0.024503938111782315,0.8358826388218432,4,0.025952571276441246,0.8613906606218377,4,0.02368024965298593,13
8,5,2,0.8096301226693865,3,0.7818608989014505,2,0.7356506952625642,2,0.7874628633674491,2,0.03688864097479423,0.7698032035264758,2,0.03843924185469029,0.7874628633674491,2,0.03593594542123094,13
8,5,4,0.8224808352724661,6,0.8031984716631942,4,0.8096301226693865,3,0.827085708388072,4,0.02885653772742775,0.8221146978361368,4,0.029411428475562443,0.8165581825807078,4,0.028116166406643432,13
8,5,2,0.7036725304567238,4,0.7346721622399761,2,0.7068935887217511,2,0.7415070633469698,2,0.032227969120658034,0.7448860934273945,2,0.03278378482837243,0.7321446292107983,2,0.04042411869979664,13
8,5,4,0.7872281241582717,7,0.7814887007882911,4,0.7036725304567238,4,0.7997684388258094,4,0.02235736120583764,0.7960393843724322,4,0.022355112044180482,0.7997684388258094,4,0.021759508441086674,13
8,5,2,0.6229748110626739,3,0.6547616840839637,2,0.6495306717213002,1,0.719066798604724,2,0.03102488638985935,0.7147796413931727,2,0.033333974851765646,0.6810160295935405,2,0.03230342880617772,13
8,5,4,0.7284215257564329,5,0.7004292538750405,4,0.6229748110626739,3,0.7805399795029342,4,0.022765156362705173,0.7933738970813623,4,0.0242634856206991,0.7786928600788171,4,0.02244425339719504,13
8,5,2,0.667615779856486,4,0.6142446301206785,2,0.6102402020805461,2,0.582408437783782,2,0.028803615627987684,0.582408437783782,2,0.028832075637077247,0.611146632163068,2,0.031192108144774484,14
8,5,4,0.6846227938904026,7,0.6758785105956786,4,0.667615779856486,4,0.6765703652663596,4,0.024757384749033346,0.6765703652663596,4,0.02504182988564504,0.6754397485985025,4,0.027049818661750623,14
8,5,2,0.7612844686862907,2,0.7612844686862907,2,0.6528798786875986,1,0.7683713708897604,2,0.027786262386062147,0.7715292847739983,2,0.029309923399089947,0.7683713708897604,2,0.027535202055933076,14
8,5,4,0.7288331896912623,5,0.733068597448106,4,0.7612844686862907,2,0.7327999285699077,4,0.027484382878900253,0.7421953062275879,4,0.029952508112937447,0.7352542917331414,4,0.027222439243108854,14
8,5,2,0.7367549276533962,4,0.7255457568040827,2,0.7177290650816942,2,0.7830876884596518,2,0.032754291928648926,0.767691624249809,2,0.03217980584017755,0.7493356746046553,2,0.03145587209622385,14
8,5,4,0.7643604455965619,5,0.7655265164775116,4,0.7367549276533962,4,0.8014265523731595,4,0.02612407939804393,0.7773770229701,4,0.026883025220282814,0.7809373973012959,4,0.026298411606743313,14
8,5,2,0.6283319449727959,3,0.6516877809432942,2,0.6185685301965625,1,0.6989751655580788,2,0.029197343142395537,0.6859458625315026,2,0.02989870456463624,0.6192522351122242,2,0.0323293058254691,14
8,5,4,0.666676532317916,5,0.6822396320626709,4,0.6283319449727959,3,0.6856237301803197,4,0.026935281471988825,0.695659003283086,4,0.02746485142269926,0.6863709254361318,4,0.02810875095143096,14
8,5,2,0.7622068607950222,3,0.6868101876757092,2,0.6623415423845308,2,0.6523977364069011,2,0.0429496604324947,0.6733866963320637,2,0.04294450985923538,0.6247476627236901,2,0.04908147870347612,14
8,5,4,0.7387292878668776,5,0.7442330856946826,4,0.7622068607950222,3,0.7362243127584781,4,0.028963692760964107,0.7326759988682302,4,0.029098630690968137,0.7166344655270251,4,0.03318092595465233,14
8,5,2,0.695614815171398,3,0.7052547349667434,2,0.7477441743597399,2,0.7036564287931487,2,0.04189822696963143,0.7076330899146204,2,0.042136817555618364,0.7519300452825447,2,0.04003876800683778,14
8,5,4,0.7586234720778208,6,0.707860916975215,4,0.695614815171398,3,0.7255933705765737,4,0.03605997963363254,0.722111886420846,4,0.03651586688705895,0.7255933705765737,4,0.035669560314443786,14
8,5,2,0.7921826637556693,4,0.7632772511721753,2,0.7296888613850148,2,0.7133372519530187,2,0.04030519996393499,0.6991190594029512,2,0.041994315101308625,0.753006033358758,2,0.04502501572095975,14
8,5,4,0.7864480484140594,6,0.7832218513672159,4,0.7921826637556693,4,0.779646155252986,4,0.032257809200683114,0.7887027566042308,4,0.032504479146731706,0.7488535938753675,4,0.0391928781974516,14
8,5,2,0.689168428479457,4,0.6448701090979946,2,0.6525402580668661,2,0.6030017507603366,2,0.025687454920734817,0.6037314833882956,2,0.02598949709849397,0.5697820240605846,2,0.028000856149818735,14
8,5,4,0.643779239824601,5,0.6464851973769248,4,0.689168428479457,4,0.6543678608642958,4,0.02403938793583712,0.655513054795929,4,0.02437486602287981,0.6337151674005288,4,0.02518249029167554,14
8,5,2,0.77327539681187,2,0.77327539681187,2,0.7537157257687116,2,0.7728257359210889,2,0.0315050755596394,0.7770675454245972,2,0.03390271446084825,0.7765571860236542,2,0.03125232416514904,15
8,5,4,0.7915884023399418,6,0.7796346052898665,4,0.77327539681187,2,0.7880690801488738,4,0.025933369604179184,0.76394884096878,4,0.029277480061099807,0.7611652077121649,4,0.026157852397911033,15
8,5,2,0.7697612023738045,3,0.7573471306886528,2,0.7502592613406034,2,0.747358077442293,2,0.02685881478400534,0.7317602084578786,2,0.026773577684601004,0.747358077442293,2,0.02618511087147291,15
8,5,4,0.7746238118088664,5,0.7719323415738875,4,0.7697612023738045,3,0.7684889497426639,4,0.02239320631505419,0.7760556603982802,4,0.023498878237081834,0.777249517739923,4,0.022032306982456125,15
8,5,2,0.71554832106953,4,0.7078867751334,2,0.7095700009731065,2,0.7183125129097159,2,0.03569004904002031,0.7089306812287771,2,0.037698133598457584,0.7183125129097159,2,0.03545033261507974,15
8,5,4,0.7211727228551585,5,0.7476704982354908,4,0.71554832106953,4,0.7412466477765088,4,0.029634588776411536,0.7278832023503488,4,0.031246555063444977,0.7412466477765088,4,0.029355735636150286,15
8,5,2,0.8052917467260218,3,0.8277524971774777,2,0.7871469775160462,2,0.8244222302227138,2,0.03302710533654755,0.8172952269339464,2,0.040937002827887974,0.8244222302227138,2,0.03189543623311357,15
8,5,4,0.8451502990226745,5,0.8540117339903938,4,0.8052917467260218,3,0.8503756754033373,4,0.02165943676716548,0.8438662622274484,4,0.03124772359494503,0.8430279424569896,4,0.02116506905789882,15
8,5,2,0.7338608865109721,3,0.7272513539295614,2,0.6427423819038017,1,0.7129398181914084,2,0.035906851811560336,0.7019893560620647,2,0.03574114626189324,0.7129398181914084,2,0.03565206336953733,15
8,5,4,0.7619023036020348,6,0.7493639611662006,4,0.7338608865109721,3,0.7575445393310868,4,0.028294103679719493,0.7589425165931748,4,0.029041571519484156,0.7700926122030879,4,0.025795123926077405,15
8,5,2,0.7907254385395052,3,0.7795055656031453,2,0.7684176193914386,1,0.8317529696372775,2,0.020886422053093493,0.8266389958127395,2,0.019468862822576337,0.7744405682483442,2,0.026547164089006862,15
8,5,4,0.82349170695472,6,0.8188616075982067,4,0.7907254385395052,3,0.8405122796344568,4,0.018421569617417755,0.8441152946270295,4,0.016982682745250853,0.8425748626124827,4,0.01777221215090363,15
8,5,2,0.7808106023912734,3,0.7718635554538907,2,0.6300593578823186,2,0.7466691582232818,2,0.02855633012273259,0.7514645839938076,2,0.02776733969301251,0.7466691582232818,2,0.027675551544618458,15
8,5,4,0.7724515766045811,7,0.7786298105889715,4,0.7808106023912734,3,0.7888270326613723,4,0.023871974567826183,0.7882372707624176,4,0.023093317886900805,0.790319126185629,4,0.023449390556415414,15
8,5,2,0.8562628678037826,3,0.8309815997136873,2,0.7907243670581839,2,0.8302361687649734,2,0.022939866340349193,0.8336419993718287,2,0.022499345533629783,0.7928374935347354,2,0.0372638586102582,15
8,5,4,0.8512722960749335,7,0.8276451090501137,4,0.8562628678037826,3,0.8468121656639189,4,0.02017966743739586,0.8468909402709411,4,0.01971437309550566,0.8327106519415247,4,0.021952480455445587,15
8,5,2,0.8206964078492066,3,0.8263425949646932,2,0.7562288195480116,1,0.8271352368908208,2,0.024146934428386013,0.8271352368908208,2,0.023968365063788095,0.7659725431117611,2,0.03483083455002328,16
8,5,4,0.8349814635440845,5,0.8405681420096374,4,0.8206964078492066,3,0.8389273696406749,4,0.01946122092416672,0.8424185276639279,4,0.019383388301029755,0.8502363377929895,4,0.017935042516269775,16
8,5,2,0.7553158939881943,2,0.7553158939881943,2,0.6570195308194835,1,0.7753421631068079,2,0.030057355335086154,0.7414025751056472,2,0.03243723866863689,0.7820149490121819,2,0.029224994822667993,16
8,5,4,0.8045426252805099,5,0.7798460954506043,4,0.7553158939881943,2,0.8216180890880326,4,0.02241231300222229,0.7952181086855209,4,0.02418411758304998,0.8234559147447383,4,0.021361014591214988,16
8,5,2,0.7742923565643824,3,0.7547521161924403,2,0.7556486381450039,2,0.7585102582897645,2,0.028896059401680673,0.7645042369775247,2,0.031159696564412403,0.7585102582897645,2,0.028242603480745056,16
8,5,4,0.8391676204377118,6,0.844668294987669,4,0.7742923565643824,3,0.8289185259362417,4,0.019223261343917823,0.8162216204041779,4,0.020320349945050695,0.8289185259362417,4,0.018302276836335663,16
8,5,2,0.6394400025690843,3,0.6318085606182524,2,0.5987692554465881,1,0.6850782725459631,2,0.025990079064501587,0.6835477291039433,2,0.027776486997844147,0.6850782725459631,2,0.02580424278373741,16
8,5,4,0.6947725021555269,6,0.7194967254843383,4,0.6394400025690843,3,0.7593165192229286,4,0.0219852485368065,0.7397167137824319,4,0.02568662060514033,0.7593165192229286,4,0.02168434288342584,16
8,5,2,0.7675813819198987,4,0.6493855732716165,2,0.6707549341035592,2,0.6995553016941285,2,0.04135925086091857,0.6827075879915402,2,0.04264989583552444,0.6995553016941285,2,0.0409448668418524,16
8,5,4,0.7529071967884055,6,0.7057264916156701,4,0.7675813819198987,4,0.7637661818777216,4,0.0333816297357674,0.7215573073447529,4,0.03808695914978898,0.7587941849036708,4,0.033012027349532555,16
8,5,2,0.7564015093780286,3,0.7167316441616173,2,0.7057756455755702,2,0.66637974403987,2,0.040095597223918714,0.6673810751814585,2,0.04070752686787642,0.6521275773905932,2,0.047591620557026995,16
8,5,4,0.7592591875133341,5,0.7455098208309173,4,0.7564015093780286,3,0.7579258916093078,4,0.032761774946492045,0.7404516121787249,4,0.032248708785264375,0.7139311935797392,4,0.03811905285841559,16
8,5,2,0.6547198938206102,3,0.6053373678271221,2,0.643876754097808,2,0.6379987659844519,2,0.037513617788851324,0.6449948367123602,2,0.03893843355285176,0.5901838936444872,2,0.036237700980530266,16
8,5,4,0.667540963361957,6,0.632436949826834,4,0.6547198938206102,3,0.663892524947043,4,0.03058038941958944,0.6634154829903766,4,0.03266047091858406,0.663892524947043,4,0.030502653657561746,16
8,5,2,0.7982087851821797,4,0.7280275569755735,2,0.6877264183585143,2,0.6866587143883854,2,0.023568004464028843,0.6888802262889231,2,0.02550835904182326,0.6068188756472955,2,0.03268259677253097,16
8,5,4,0.800489752423611,6,0.7781600139997035,4,0.7982087851821797,4,0.811041573387932,4,0.013839518669907229,0.8038293658388125,4,0.015470109933890233,0.7117017690079886,4,0.019955261229268873,16
8,5,2,0.6949891843260959,3,0.7017137563140615,2,0.6827856204744587,1,0.7168718411916185,2,0.029935278142330598,0.7047892200167363,2,0.03315611851210661,0.6631921689731131,2,0.032316119956042555,17
8,5,4,0.7322669543728553,6,0.7240678199953962,4,0.6949891843260959,3,0.7210663285225439,4,0.02818602637846439,0.7122596589875552,4,0.03285175279189477,0.7177276059011106,4,0.02813533713632114,17
8,5,2,0.7997772414322636,4,0.7319479069949729,2,0.7125074554416083,2,0.7871821220610717,2,0.034242315114507635,0.7867889571929393,2,0.03534117089859917,0.6964599367295005,2,0.04308291787454149,17
8,5,4,0.8296302366222814,6,0.8258601855758454,4,0.7997772414322636,4,0.8599900740704979,4,0.02200795786845258,0.8642584772524685,4,0.022116081195226043,0.8637824364346127,4,0.02089116743371772,17
8,5,2,0.7369387287302903,3,0.739392681119967,2,0.7444924861731631,2,0.7445190585004974,2,0.04264661482453061,0.7036915834430393,2,0.047173323415451746,0.7748263512712205,2,0.04252425197617672,17
8,5,4,0.7665739020518593,6,0.780009686702848,4,0.7369387287302903,3,0.7732456997077322,4,0.03382656326355439,0.7690639664314332,4,0.03671104185975438,0.7848527653912842,4,0.033316098445659234,17
8,5,2,0.8627250721866948,3,0.8560347464074746,2,0.844793072408986,2,0.8577177901807446,2,0.027788214377248068,0.695986476603424,2,0.049797059922558264,0.6933500669673538,2,0.0483127867124155,17
8,5,4,0.8472612907188412,6,0.8679671950369674,4,0.8627250721866948,3,0.8714669969811718,4,0.019414009043813366,0.8578248482373364,4,0.01828039370287605,0.8668395551405986,4,0.017612780032787063,17
8,5,2,0.7466965805316995,3,0.7528560699739443,2,0.7340182085321828,1,0.7580352243195243,2,0.0210990695438081,0.7682947491737826,2,0.022424381076281474,0.7207444417245368,2,0.040683010184584784,17
8,5,4,0.7476247570260417,6,0.7689866250475776,4,0.7466965805316995,3,0.7558040930653691,4,0.02062136079053542,0.7475493328918398,4,0.021772772722911587,0.7454771561324666,4,0.023520611627229612,17
8,5,2,0.8119339548538376,3,0.7913131125360765,2,0.7785075713692247,1,0.7943417124745568,2,0.018840277547815226,0.7772683229326323,2,0.018129380124306014,0.7943417124745568,2,0.01834954214779711,17
8,5,4,0.7938248138415386,5,0.8086440488164617,4,0.8119339548538376,3,0.8231187831461364,4,0.016342536669781946,0.828905868201447,4,0.015692097375243838,0.8231187831461364,4,0.015563175036071812,17
8,5,2,0.7720291845251918,3,0.7343098141542554,2,0.7238868073810742,1,0.7519550097437386,2,0.0359273181488015,0.7362416673425007,2,0.036440389103774035,0.728637728706815,2,0.03875445490306093,17
8,5,4,0.8181428950684504,7,0.7697798913874052,4,0.7720291845251918,3,0.7664008190868326,4,0.024701950929269943,0.7957302976823534,4,0.026915005248238866,0.7455332615947089,4,0.028554955300170423,17
8,5,2,0.7561628086790317,2,0.7561628086790317,2,0.7574504001846384,1,0.7650375763525791,2,0.033008887856578094,0.7650375763525791,2,0.03338491137892047,0.7614022001747391,2,0.03250377311122585,17
8,5,4,0.8063451193135772,5,0.7914273112645482,4,0.7561628086790317,2,0.813550894956416,4,0.030478057647111065,0.8056488920571269,4,0.030128117019240553,0.7670810758571495,4,0.032693695310010984,17
8,5,2,0.8045147944562925,2,0.8045147944562925,2,0.7801281122520264,1,0.8221922567311757,2,0.023777520849594554,0.7800876230074846,2,0.027763547999425008,0.8258966661170104,2,0.0222312491319218,18
8,5,4,0.8412177084599641,5,0.8470025982958573,4,0.8045147944562925,2,0.8493376673435218,4,0.021129460467202425,0.8224913019289989,4,0.022297731415594303,0.8521667927944441,4,0.01978684016705889,18
8,5,2,0.803023689620017,3,0.7433701516291057,2,0.7017339406662746,2,0.742437222680542,2,0.04056788847161515,0.7088611830149385,2,0.044074423808541145,0.742437222680542,2,0.03979966401150146,18
8,5,4,0.8153534152828716,6,0.8197744226448893,4,0.803023689620017,3,0.8146663721961668,4,0.03178285277454337,0.7938860328092614,4,0.03234982616465904,0.8146663721961668,4,0.030315001811846067,18
8,5,2,0.7860000731554251,3,0.8035169826696362,2,0.7217029467771878,2,0.809768474898746,2,0.028097244545619116,0.7871946740866017,2,0.024744813823999012,0.7074327282993981,2,0.0371295648459451,18
8,5,4,0.7882482084011787,6,0.8227021921736671,4,0.7860000731554251,3,0.825350123623611,4,0.022075078232912503,0.767016500904609,4,0.02452198674278888,0.7879667154518907,4,0.02584691580924462,18
8,5,2,0.8183766938753498,3,0.8372138474211709,2,0.8215303723857137,1,0.8456106961820045,2,0.020556266834980012,0.8421825960190876,2,0.020638540946697943,0.8361139840478359,2,0.02173390779082938,18
8,5,4,0.8658110520127873,5,0.854249778664259,4,0.8183766938753498,3,0.8495078767136425,4,0.019718566718195198,0.8620132609695448,4,0.019505466516544924,0.8521538522167514,4,0.020610052262581183,18
8,5,2,0.8430518292952047,3,0.7987605718584989,2,0.8368383286993443,1,0.8271418964079514,2,0.032366458811466464,0.8195225350021781,2,0.03318368394155328,0.8177613240984122,2,0.03035606054575655,18
8,5,4,0.8736396117460008,5,0.8031338183723592,4,0.8430518292952047,3,0.8437403375186553,4,0.02478097064657893,0.8084233939806779,4,0.026974440179097982,0.8437403375186553,4,0.023670829656527597,18
8,5,2,0.7844129083217267,4,0.680961422453737,2,0.6626646126578661,2,0.7415527124417822,2,0.0503686239383191,0.7231078375852609,2,0.05055023749374091,0.7415527124417822,2,0.049798939073713945,18
8,5,4,0.7828724325531559,5,0.8035210920980157,4,0.7844129083217267,4,0.8130865084293162,4,0.029033899341109934,0.8192719206300242,4,0.026844913296427658,0.8130865084293162,4,0.027451839105132398,18
8,5,2,0.8233067250362928,3,0.8083313218446085,2,0.7741430389476915,1,0.7960379860536057,2,0.021161835689025438,0.792204341125358,2,0.02332374265803909,0.8018883990437928,2,0.020782453173321384,18
8,5,4,0.8178550783316566,5,0.8167102564342921,4,0.8233067250362928,3,0.8275204502298377,4,0.018417829502783232,0.8327001987584773,4,0.019680448776673506,0.825649272808001,4,0.01767012161465655,18
8,5,2,0.8033962453479095,3,0.8146978316570068,2,0.7707477193688699,1,0.7986109510902561,2,0.021234494956071732,0.7912969196127478,2,0.02028301273076439,0.80715181718536,2,0.01999876642316307,18
8,5,4,0.8421608318174851,5,0.8474507976576527,4,0.8033962453479095,3,0.849103830001617,4,0.017747721234084878,0.8461823847260661,4,0.017020693234462498,0.849103830001617,4,0.01678734454934436,18
8,5,2,0.7598599131021307,4,0.7265706669858448,2,0.67210606805869,2,0.6565121113276277,2,0.038503510609544885,0.6565121113276277,2,0.042547280682420426,0.7334264769906,2,0.037202499061370256,19
8,5,4,0.7326118155550845,6,0.7049723263286677,4,0.7598599131021307,4,0.7593648787827737,4,0.026375199791951083,0.7593648787827737,4,0.029256692608335636,0.757284315945378,4,0.03638146667214396,19
8,5,2,0.7179703131431133,3,0.7090463050913278,2,0.6646105480246252,1,0.6894416010557166,2,0.02995216237743991,0.6894416010557166,2,0.029394517585216412,0.6894416010557166,2,0.029834325440601394,19
8,5,4,0.7007304858580902,6,0.7218748638809573,4,0.7179703131431133,3,0.7276820219486984,4,0.02032958840354807,0.7297330193625817,4,0.020297243690636933,0.7196869777481327,4,0.020149713596829787,19
8,5,2,0.6998664500096807,4,0.639290128925495,2,0.5784813260534853,2,0.7258716110707718,2,0.0469148072656684,0.6960326705816775,2,0.05356385002693256,0.7258716110707718,2,0.04626736441543358,19
8,5,4,0.7493141427951333,5,0.7443612758475088,4,0.6998664500096807,4,0.7535376619648126,4,0.03559221158414231,0.7105221568837055,4,0.04432109655958803,0.7403350875270275,4,0.0386763808300218,19
8,5,2,0.7751265045739826,3,0.7871996796664836,2,0.7668370703633257,2,0.7608302875301708,2,0.03864831750068637,0.7695470068458907,2,0.0383606747704583,0.7608302875301708,2,0.0379724691414773,19
8,5,4,0.7968259386075481,5,0.8022088684764435,4,0.7751265045739826,3,0.8392423845833933,4,0.022439556223186205,0.8392423845833933,4,0.021053013908487527,0.8392423845833933,4,0.02110568664199597,19
8,5,2,0.6207538731055403,2,0.6207538731055403,2,0.4837934969259195,2,0.6142983751549345,2,0.024051977120476502,0.6137027157314326,2,0.02414258447900147,0.6142983751549345,2,0.02404833130491285,19
8,5,4,0.6540861935633416,5,0.63726878014841,4,0.6207538731055403,2,0.6654964502918506,4,0.022002460160783784,0.6350342746362784,4,0.022667352156827733,0.6704150699901715,4,0.02199949544992386,19
8,5,2,0.7474416252141053,3,0.7942073937385918,2,0.6930576161774112,1,0.7763758228707962,2,0.02498926740111423,0.7834637739579504,2,0.024584224824977383,0.6954107739714158,2,0.033819575917355,19
8,5,4,0.8278417628025206,6,0.8112195629644269,4,0.7474416252141053,3,0.8348311857635502,4,0.019052051602966278,0.8372464670186267,4,0.018326748814565055,0.7841315565910161,4,0.023510570215679014,19
8,5,2,0.7797994410858445,3,0.7312178122756238,2,0.6655484998596984,1,0.7850877612539023,2,0.02675761868344035,0.7662113301881499,2,0.02747398796932882,0.7850877612539023,2,0.026429974015157655,19
8,5,4,0.7689045857997024,5,0.7889931026879549,4,0.7797994410858445,3,0.7948603870114995,4,0.022963991801306146,0.7660120710620318,4,0.024206624173344463,0.7892838074353575,4,0.022433906813083965,19
8,5,2,0.770724162248263,3,0.7234893483134144,2,0.7410331901605327,2,0.7298549517157518,2,0.03267607777675329,0.7298549517157518,2,0.032906628101150984,0.661224562926818,2,0.04707521418050092,19
8,5,4,0.8083653934352394,6,0.7930373588801595,4,0.770724162248263,3,0.794423674014419,4,0.02399042161511008,0.7859362108084731,4,0.02452860056740635,0.7592716619497727,4,0.02869621148926745,19
14,3,4,0.6909182161166463,7,0.6650652362959601,4,0.6812521091999117,4,0.676676692134364,4,0.010283292981350818,0.6899636084526265,4,0.010159901922669667,0.6802488633636603,4,0.009719050804004987,0
14,3,7,0.6789593212585939,9,0.6728814587120634,7,0.6909182161166463,7,0.6677780056540819,7,0.009597081508454413,0.6652690196737823,7,0.009666083803238903,0.6616168673181791,7,0.009772346491458864,0
14,3,4,0.7983938877490725,5,0.8053053487138714,4,0.7893677687613271,4,0.7997413917736597,4,0.011188312933781178,0.7929848123642663,4,0.010800577634820686,0.7997413917736597,4,0.011084950584928121,0
