n_features,n_classes,K,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
8,3,5,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.8284424603174602,0.7960910218253966,0.8594062499999998,0.8069196428571427,0.7870975942460317,0.8264196428571428,0.021522817460317496,0.2548092680556696,0.2904761904761905,False
8,4,2,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.6958333333333333,0.6638888888888889,0.7290277777777777,0.7694444444444444,0.7381944444444445,0.7974999999999999,-0.0736111111111111,0.0007076263427734375,-0.8095238095238095,False
8,4,5,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7826438492063492,0.7604995039682538,0.8045859374999998,0.7993551587301586,0.778611111111111,0.8213095238095237,-0.01671130952380953,0.40909767150878906,-0.21904761904761905,False
8,5,2,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.6884722222222222,0.6527777777777778,0.7261145833333333,0.7470833333333333,0.7119409722222222,0.7820833333333332,-0.05861111111111113,0.03332485137761509,-0.5428571428571428,False
8,5,5,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.8014136904761904,0.7790515873015873,0.8251690228174604,0.7898015873015872,0.7660992063492063,0.8120792410714285,0.011612103174603173,0.4665826857469776,0.18571428571428572,False
14,3,4,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7009206349206347,0.6687857142857142,0.7323501984126983,0.7158253968253967,0.6756017857142856,0.7530162698412698,-0.014904761904761931,0.4114239954629041,-0.20952380952380953,False
14,3,8,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7363838383838385,0.7095875,0.764405723905724,0.7277950012950013,0.7096193376068376,0.7472348063973063,0.008588837088837092,0.8123550415039062,0.06666666666666667,False
14,4,4,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.6594920634920635,0.6285311507936505,0.6905958333333333,0.69275,0.6710473214285714,0.7143501984126983,-0.033257936507936514,0.08969497680664062,-0.4380952380952381,False
14,4,8,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7314118104118104,0.7190821127946129,0.7438747053872055,0.7471902356902358,0.7237673821548821,0.7689218855218857,-0.015778425278425295,0.26109886169433594,-0.29523809523809524,False
14,5,4,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.6372936507936507,0.6073964285714284,0.6650402777777777,0.7082619047619046,0.6733404761904761,0.7405644841269841,-0.07096825396825396,0.0007076263427734375,-0.8095238095238095,False
14,5,8,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7467811447811448,0.7292987373737373,0.7655243686868688,0.7407768897768899,0.7278378986753987,0.7526953680578682,0.006004255004254999,0.6676590004143834,0.10952380952380952,False
20,3,6,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.639611111111111,0.6107962301587301,0.6699584325396825,0.6185198412698412,0.5840690972222221,0.6544818452380952,0.02109126984126982,0.24548721313476562,0.3047619047619048,False
20,3,12,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7055951932054872,0.6805963037779215,0.7308629729135243,0.6645799576240752,0.6429550884776987,0.6884725530596852,0.041015235581412054,0.0004825592041015625,0.8285714285714286,True
20,4,6,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.6395046897546897,0.6124170544733045,0.6652643398268397,0.6503553391053389,0.6207310155122654,0.6803763933982683,-0.010850649350649316,0.8983173370361328,-0.0380952380952381,False
20,4,12,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7075238005458593,0.6887462573170293,0.7254583438824248,0.6737632708278992,0.6551403138667747,0.6912721720165799,0.03376052971796005,0.001209259033203125,0.780952380952381,False
20,5,6,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.6455319264069264,0.6142636047979798,0.672941571969697,0.6472936507936506,0.6284252976190476,0.665631001984127,-0.001761724386724417,0.9272785186767578,0.02857142857142857,False
20,5,12,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7113452470731882,0.6912696127810097,0.7285630305968541,0.6873393216260861,0.6761294847105509,0.697767770730087,0.02400592544710194,0.01068878173828125,0.638095238095238,False
8,3,2,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7038888888888888,0.6573611111111111,0.7450104166666665,0.7230555555555556,0.6884722222222222,0.7573645833333332,-0.019166666666666665,0.6725663513123683,-0.11052631578947368,False
8,3,5,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.8284424603174602,0.7960910218253966,0.8594062499999998,0.8069196428571427,0.7870975942460317,0.8264196428571428,0.021522817460317496,0.2548092680556696,0.2904761904761905,False
8,4,2,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.6958333333333333,0.6638888888888889,0.7290277777777777,0.7694444444444444,0.7381944444444445,0.7974999999999999,-0.0736111111111111,0.0007076263427734375,-0.8095238095238095,False
8,4,5,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7826438492063492,0.7604995039682538,0.8045859374999998,0.7993551587301586,0.778611111111111,0.8213095238095237,-0.01671130952380953,0.40909767150878906,-0.21904761904761905,False
8,5,2,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.6884722222222222,0.6527777777777778,0.7261145833333333,0.7470833333333333,0.7119409722222222,0.7820833333333332,-0.05861111111111113,0.03332485137761509,-0.5428571428571428,False
8,5,5,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.8014136904761904,0.7790515873015873,0.8251690228174604,0.7898015873015872,0.7660992063492063,0.8120792410714285,0.011612103174603173,0.4665826857469776,0.18571428571428572,False
14,3,4,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7009206349206347,0.6687857142857142,0.7323501984126983,0.7158253968253967,0.6756017857142856,0.7530162698412698,-0.014904761904761931,0.4114239954629041,-0.20952380952380953,False
14,3,8,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7363838383838385,0.7095875,0.764405723905724,0.7277950012950013,0.7096193376068376,0.7472348063973063,0.008588837088837092,0.8123550415039062,0.06666666666666667,False
14,4,4,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.6594920634920635,0.6285311507936505,0.6905958333333333,0.69275,0.6710473214285714,0.7143501984126983,-0.033257936507936514,0.08969497680664062,-0.4380952380952381,False
14,4,8,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7314118104118104,0.7190821127946129,0.7438747053872055,0.7471902356902358,0.7237673821548821,0.7689218855218857,-0.015778425278425295,0.26109886169433594,-0.29523809523809524,False
14,5,4,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.6372936507936507,0.6073964285714284,0.6650402777777777,0.7082619047619046,0.6733404761904761,0.7405644841269841,-0.07096825396825396,0.0007076263427734375,-0.8095238095238095,False
14,5,8,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7467811447811448,0.7292987373737373,0.7655243686868688,0.7407768897768899,0.7278378986753987,0.7526953680578682,0.006004255004254999,0.6676590004143834,0.10952380952380952,False
20,3,6,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.639611111111111,0.6107962301587301,0.6699584325396825,0.6185198412698412,0.5840690972222221,0.6544818452380952,0.02109126984126982,0.24548721313476562,0.3047619047619048,False
20,3,12,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7055951932054872,0.6805963037779215,0.7308629729135243,0.6645799576240752,0.6429550884776987,0.6884725530596852,0.041015235581412054,0.0004825592041015625,0.8285714285714286,True
20,4,6,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.6395046897546897,0.6124170544733045,0.6652643398268397,0.6503553391053389,0.6207310155122654,0.6803763933982683,-0.010850649350649316,0.8983173370361328,-0.0380952380952381,False
20,4,12,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7075238005458593,0.6887462573170293,0.7254583438824248,0.6737632708278992,0.6551403138667747,0.6912721720165799,0.03376052971796005,0.001209259033203125,0.780952380952381,False
20,5,6,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.6455319264069264,0.6142636047979798,0.672941571969697,0.6472936507936506,0.6284252976190476,0.665631001984127,-0.001761724386724417,0.9272785186767578,0.02857142857142857,False
20,5,12,support_stability,joint_lasso_support_stability,pair_lasso_support_stability,20,0.7113452470731882,0.6912696127810097,0.7285630305968541,0.6873393216260861,0.6761294847105509,0.697767770730087,0.02400592544710194,0.01068878173828125,0.638095238095238,False
8,3,2,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7038888888888888,0.6573611111111111,0.7450104166666665,0.7038888888888888,0.6573611111111111,0.7450104166666665,0.0,1.0,0.0,False
8,3,5,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.8284424603174602,0.7960910218253966,0.8594062499999998,0.8284424603174602,0.7960910218253966,0.8594062499999998,0.0,1.0,0.0,False
8,4,2,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.6958333333333333,0.6638888888888889,0.7290277777777777,0.6958333333333333,0.6638888888888889,0.7290277777777777,0.0,1.0,0.0,False
8,4,5,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7826438492063492,0.7604995039682538,0.8045859374999998,0.7826438492063492,0.7604995039682538,0.8045859374999998,0.0,1.0,0.0,False
8,5,2,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.6884722222222222,0.6527777777777778,0.7261145833333333,0.6884722222222222,0.6527777777777778,0.7261145833333333,0.0,1.0,0.0,False
8,5,5,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.8014136904761904,0.7790515873015873,0.8251690228174604,0.8014136904761904,0.7790515873015873,0.8251690228174604,0.0,1.0,0.0,False
14,3,4,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7009206349206347,0.6687857142857142,0.7323501984126983,0.7009206349206347,0.6687857142857142,0.7323501984126983,0.0,1.0,0.0,False
14,3,8,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7363838383838385,0.7095875,0.764405723905724,0.7363838383838385,0.7095875,0.764405723905724,0.0,1.0,0.0,False
14,4,4,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.6594920634920635,0.6285311507936505,0.6905958333333333,0.6594920634920635,0.6285311507936505,0.6905958333333333,0.0,1.0,0.0,False
14,4,8,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7314118104118104,0.7190821127946129,0.7438747053872055,0.7314118104118104,0.7190821127946129,0.7438747053872055,0.0,1.0,0.0,False
14,5,4,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.6372936507936507,0.6073964285714284,0.6650402777777777,0.6372936507936507,0.6073964285714284,0.6650402777777777,0.0,1.0,0.0,False
14,5,8,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7467811447811448,0.7292987373737373,0.7655243686868688,0.7467811447811448,0.7292987373737373,0.7655243686868688,0.0,1.0,0.0,False
20,3,6,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.639611111111111,0.6107962301587301,0.6699584325396825,0.639611111111111,0.6107962301587301,0.6699584325396825,0.0,1.0,0.0,False
20,3,12,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7055951932054872,0.6805963037779215,0.7308629729135243,0.7055951932054872,0.6805963037779215,0.7308629729135243,0.0,1.0,0.0,False
20,4,6,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.6395046897546897,0.6124170544733045,0.6652643398268397,0.6395046897546897,0.6124170544733045,0.6652643398268397,0.0,1.0,0.0,False
20,4,12,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7075238005458593,0.6887462573170293,0.7254583438824248,0.7075238005458593,0.6887462573170293,0.7254583438824248,0.0,1.0,0.0,False
20,5,6,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.6455319264069264,0.6142636047979798,0.672941571969697,0.6455319264069264,0.6142636047979798,0.672941571969697,0.0,1.0,0.0,False
20,5,12,support_stability,joint_refit_support_stability,joint_lasso_support_stability,20,0.7113452470731882,0.6912696127810097,0.7285630305968541,0.7113452470731882,0.6912696127810097,0.7285630305968541,0.0,1.0,0.0,False
8,3,2,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.8261111111111109,0.7791666666666667,0.8727777777777778,0.8115277777777777,0.764579861111111,0.8572222222222223,0.014583333333333332,0.030175492884724434,0.6813186813186813,False
8,3,5,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.8491071428571428,0.8232733134920635,0.8752782738095238,0.8500595238095234,0.8238883928571427,0.8763303571428571,-0.0009523809523809601,0.6694661471882257,-0.11764705882352941,False
8,4,2,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.8044444444444444,0.7662500000000001,0.8418055555555556,0.8129166666666666,0.7787430555555555,0.8472256944444445,-0.008472222222222209,0.07833098432160537,-0.5,False
8,4,5,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.8728373015873014,0.8497410714285714,0.895874503968254,0.866785714285714,0.8411304563492062,0.8924608134920634,0.006051587301587313,0.060684479491506384,0.55,False
8,5,2,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.8275,0.7930555555555556,0.8608333333333335,0.83375,0.806388888888889,0.860142361111111,-0.006250000000000011,0.5415296148538759,-0.16374269005847952,False
8,5,5,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.8759325396825396,0.8558730158730157,0.8970833333333331,0.8760317460317459,0.8562098214285713,0.8960724206349205,-9.920634920635441e-05,0.9702015901694435,-0.009523809523809525,False
14,3,4,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.7573809523809524,0.7145148809523808,0.8005954365079365,0.7529920634920634,0.7117648809523808,0.7948817460317458,0.004388888888888898,0.25836874850662983,0.34285714285714286,False
14,3,8,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.7698804713804714,0.7498206228956229,0.7898270622895623,0.7699393939393941,0.7489274410774411,0.7905726851851853,-5.892255892254727e-05,0.7224882377863827,-0.09803921568627451,False
14,4,4,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.799,0.7764999999999999,0.8222791666666666,0.7958333333333333,0.7737208333333332,0.8188902777777777,0.0031666666666666675,0.39547203400960584,0.22807017543859648,False
14,4,8,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.8090572390572393,0.7951823232323233,0.8225943602693603,0.8130892255892256,0.7980396464646466,0.8285492424242425,-0.004031986531986514,0.03487151414865644,-0.5380952380952381,False
14,5,4,support_stability,fisher_select_support_stability,ridge_select_support_stability,20,0.7543095238095237,0.7308636904761904,0.7793910714285713,0.7595317460317459,0.7380311507936506,0.7831984126984126,-0.005222222222222234,0.1207761421594118,-0.4052631578947368,False
