n_features,n_classes,K,pair_lasso_recall,pair_lasso_spearman,fisher_select_recall,fisher_select_spearman,ridge_select_recall,ridge_select_spearman,joint_lasso_recall,joint_lasso_spearman,joint_refit_recall,joint_refit_spearman,seed
14,5,8,0.875,0.8555418503300369,0.75,0.8052158591341524,0.75,0.8052158591341524,0.625,0.7160016020141753,0.625,0.7434521426664759,16
14,5,4,1.0,0.7928440849779366,0.5,0.6717151275507518,0.25,0.6056447871359238,0.5,0.6772209892519876,0.5,0.6772209892519876,16
14,5,8,0.875,0.9195931118520718,0.625,0.8921425711997711,0.625,0.8441041250582451,0.625,0.8601169404387538,0.625,0.8829923909823376,16
14,5,4,0.75,0.7680677073223762,0.5,0.6056447871359238,0.5,0.6056447871359238,0.25,0.12663481912842045,0.25,0.08258792551853507,16
14,5,8,1.0,0.956193832721806,0.5,0.5261353625024292,0.5,0.5261353625024292,0.5,0.6290748899485565,0.5,0.601624349296256,16
14,5,4,1.0,0.7983499466791725,0.5,0.6772209892519876,0.5,0.6772209892519876,0.5,0.6194094413890131,0.5,0.6414328881939557,16
14,5,8,0.875,0.8326663997864531,0.875,0.9150180217433551,0.75,0.8212286745146611,0.75,0.7571774129926263,0.75,0.8212286745146611,16
14,5,4,0.75,0.7680677073223762,0.5,0.6056447871359238,0.5,0.6056447871359238,0.25,-0.05505861701235671,0.25,0.08809378721977074,16
14,5,8,1.0,0.956193832721806,0.625,0.5810364438070305,0.625,0.5810364438070305,0.5,0.3682947537517004,0.5,0.5970492591875391,16
14,5,4,0.75,0.73778546796558,0.5,0.5560920318248028,0.5,0.5560920318248028,0.25,0.40743376589143965,0.25,0.4129396275926753,17
14,5,8,0.875,0.8898550261454127,0.5,0.7411645976121176,0.5,0.7411645976121176,0.375,0.5215602723937125,0.375,0.5673111734808801,17
14,5,4,1.0,0.7928440849779366,0.5,0.550586170123567,0.25,0.4735041063062677,0.25,0.4377160052482359,0.25,0.4487277286507072,17
14,5,8,1.0,0.9378934722869389,0.5,0.7594649580469847,0.5,0.8097909492428693,0.5,0.7182891470685338,0.5,0.7823404085905686,17
14,5,4,0.75,0.7543030530692869,0.75,0.7075032286087838,0.5,0.586374271181599,0.25,0.4267042818457645,0.25,0.4322101435470002,17
14,5,8,0.875,0.8990052063628464,0.875,0.9127304766889967,0.875,0.8921425711997711,0.875,0.8006407690254356,0.875,0.8875674810910544,17
14,5,4,0.75,0.6607034041482805,0.5,0.63592702649272,0.25,0.5285627233186245,0.5,0.4432218669494715,0.5,0.4652453137544142,17
14,5,8,0.75,0.8578293953843953,0.75,0.9081553865802799,0.75,0.9081553865802799,0.625,0.8006407690254356,0.625,0.8829923909823376,17
14,5,4,0.25,0.5368215158704779,1.0,0.7928440849779366,1.0,0.7928440849779366,0.5,0.5671037552272742,0.5,0.5946330637334526,17
14,5,8,0.875,0.9356059272325806,0.75,0.8761297558192624,0.875,0.9401810173412973,0.875,0.8372414898951699,0.875,0.9241682019607886,17
14,5,4,0.5,0.6964915052063125,0.75,0.6717151275507518,0.75,0.6717151275507518,0.5,0.6194094413890131,0.5,0.6304211647914844,17
14,5,8,1.0,0.9516187426130892,0.875,0.9287432920695055,0.75,0.9035802964715631,0.875,0.9195931118520718,0.875,0.9287432920695055,17
14,5,4,0.75,0.7075032286087838,0.5,0.6056447871359238,0.25,0.4679982446050321,0.25,0.5340685850198601,0.25,0.550586170123567,17
14,5,8,0.75,0.9081553865802799,0.75,0.8189411294603027,0.75,0.8189411294603027,0.5,0.6885510613618747,0.5,0.7251517822316089,17
14,5,4,0.75,0.6662092658495162,0.5,0.63592702649272,0.5,0.63592702649272,0.5,0.5450803084223315,0.5,0.5450803084223315,17
14,5,8,0.875,0.9287432920695055,0.75,0.8715546657105457,0.75,0.8715546657105457,0.625,0.6405126152203485,0.625,0.649662795437782,17
14,5,4,0.75,0.7928440849779366,0.75,0.7680677073223762,0.5,0.5808684094803632,0.25,0.4432218669494715,0.25,0.4872687605593569,18
14,5,8,0.875,0.9356059272325806,0.75,0.9081553865802799,0.75,0.9081553865802799,0.625,0.649662795437782,0.625,0.814366039351586,18
14,5,4,0.75,0.7460442605174334,0.5,0.5753625477791277,0.5,0.5753625477791277,0.25,0.3386104946259938,0.25,0.3441163563272295,18
14,5,8,1.0,0.956193832721806,0.75,0.7960656789167189,0.75,0.8875674810910544,0.625,0.6061994394049727,0.625,0.7297268723403256,18
14,5,4,0.75,0.7322796062643443,1.0,0.7983499466791725,1.0,0.7983499466791725,0.75,0.5753625477791277,0.75,0.6469387498951913,18
14,5,8,1.0,0.9424685623956557,0.625,0.8395290349495284,0.625,0.8235162195690195,0.75,0.7846279536449269,0.75,0.7892030437536438,18
14,5,4,0.75,0.7818323615754653,0.5,0.6056447871359238,0.5,0.6056447871359238,0.5,0.5147980690655353,0.5,0.586374271181599,18
14,5,8,0.75,0.8944301162541296,0.625,0.8601169404387538,0.625,0.8601169404387538,0.625,0.8235162195690195,0.625,0.8921425711997711,18
14,5,4,0.75,0.7625618456211405,0.75,0.6772209892519876,1.0,0.7983499466791725,0.5,0.5285627233186245,0.5,0.5395744467210958,18
14,5,8,1.0,0.956193832721806,0.625,0.8349539448408115,0.625,0.8189411294603027,0.75,0.773190228373135,0.75,0.8372414898951699,18
14,5,4,0.75,0.7680677073223762,1.0,0.7983499466791725,1.0,0.7983499466791725,0.75,0.6414328881939557,0.75,0.6469387498951913,18
14,5,8,1.0,0.9333183821782222,0.625,0.8395290349495284,0.75,0.8761297558192624,0.75,0.7777653184818518,0.75,0.8372414898951699,18
14,5,4,0.75,0.73778546796558,0.75,0.6469387498951913,0.75,0.6469387498951913,0.75,0.6469387498951913,0.75,0.6469387498951913,18
14,5,8,1.0,0.9378934722869389,0.75,0.8761297558192624,0.75,0.8761297558192624,0.75,0.7594649580469847,0.75,0.773190228373135,18
14,5,4,0.75,0.7928440849779366,0.5,0.6469387498951913,0.75,0.7680677073223762,0.25,0.4322101435470002,0.25,0.4542335903519429,18
14,5,8,0.875,0.9356059272325806,0.75,0.8601169404387538,0.75,0.8601169404387538,0.625,0.7137140569598169,0.625,0.7182891470685338,18
14,5,4,0.75,0.7570559839199048,0.75,0.7680677073223762,0.75,0.7680677073223762,0.25,0.5450803084223315,0.25,0.5450803084223315,19
14,5,8,0.875,0.9195931118520718,0.875,0.8692671206561873,0.75,0.8349539448408115,0.5,0.7503147778295511,0.5,0.6542378855464988,19
14,5,4,0.75,0.7515501222186691,0.75,0.73778546796558,0.75,0.5698566860778919,0.5,0.5258097924680066,0.5,0.5533391009741849,19
14,5,8,0.875,0.9127304766889967,0.75,0.866979575601829,0.75,0.8921425711997711,0.625,0.7640400481557014,0.625,0.814366039351586,19
14,5,4,0.25,0.5285627233186245,0.25,0.5340685850198601,0.25,0.5946330637334526,0.0,0.45148065950132504,0.0,0.4679982446050321,19
14,5,8,0.75,0.8235162195690195,0.875,0.7869154986992853,0.875,0.9401810173412973,0.625,0.7457396877208343,0.625,0.7640400481557014,19
14,5,4,0.75,0.7322796062643443,0.0,0.4900216914099748,0.25,0.7019973669075481,0.25,0.6441858190445735,0.25,0.6717151275507518,19
14,5,8,1.0,0.9333183821782222,0.625,0.866979575601829,0.625,0.866979575601829,0.625,0.6977012415793082,0.625,0.7114265119054585,19
14,5,4,0.75,0.7818323615754653,1.0,0.7983499466791725,1.0,0.7983499466791725,0.25,0.3386104946259938,0.25,0.37164566483340783,19
14,5,8,0.875,0.9127304766889967,0.875,0.944756107450014,0.75,0.9241682019607886,0.625,0.7686151382644182,0.625,0.8189411294603027,19
14,5,4,0.75,0.7322796062643443,0.75,0.7983499466791725,0.5,0.655197542447045,0.25,0.6662092658495162,0.25,0.6717151275507518,19
14,5,8,1.0,0.9470436525043724,1.0,0.9607689228305226,1.0,0.9607689228305226,0.625,0.7457396877208343,0.625,0.814366039351586,19
14,5,4,1.0,0.7983499466791725,0.75,0.7680677073223762,0.75,0.7680677073223762,0.5,0.6607034041482805,0.5,0.6772209892519876,19
14,5,8,1.0,0.956193832721806,1.0,0.9607689228305226,1.0,0.9607689228305226,0.625,0.7503147778295511,0.625,0.791490588808002,19
14,5,4,1.0,0.7928440849779366,0.25,0.5560920318248028,0.5,0.520303930766771,0.5,0.5037863456630639,0.5,0.5037863456630639,19
14,5,8,0.875,0.944756107450014,0.625,0.9287432920695055,0.75,0.8303788547320947,0.75,0.885279936036696,0.75,0.944756107450014,19
20,3,6,0.6666666666666666,0.7499264553987822,0.8333333333333334,0.7814437600756161,0.8333333333333334,0.7814437600756161,0.6666666666666666,0.6507396436216875,0.6666666666666666,0.6507396436216875,0
20,3,12,1.0,0.9616915565290286,1.0,0.9663524202924973,0.9166666666666666,0.9663524202924973,0.9166666666666666,0.9088684338763842,0.9166666666666666,0.919743782657811,0
20,3,6,0.8333333333333334,0.7916405351181213,0.8333333333333334,0.8111071056538126,1.0,0.8092531465551756,0.8333333333333334,0.7499264553987822,0.8333333333333334,0.7536343735960569,0
20,3,12,0.8333333333333334,0.9391640483389304,0.8333333333333334,0.9438249121023989,0.8333333333333334,0.9438249121023989,0.8333333333333334,0.9329495633209722,0.8333333333333334,0.9422712908479094,0
20,3,6,1.0,0.8055452283579009,0.8333333333333334,0.8092531465551756,0.8333333333333334,0.8092531465551756,0.8333333333333334,0.7517804144974195,0.8333333333333334,0.7517804144974195,0
20,3,12,0.8333333333333334,0.9360568058299513,0.8333333333333334,0.9422712908479094,0.8333333333333334,0.950816207747602,0.8333333333333334,0.9345031845754617,0.8333333333333334,0.9438249121023989,0
20,3,6,0.8333333333333334,0.7684660463851551,0.8333333333333334,0.7814437600756161,0.8333333333333334,0.7276789462151347,0.8333333333333334,0.7629041690892433,0.8333333333333334,0.7814437600756161,0
20,3,12,1.0,0.9570306927655601,0.9166666666666666,0.9523698290020914,0.9166666666666666,0.9523698290020914,0.9166666666666666,0.8979930850949573,0.9166666666666666,0.9181901614033214,0
20,3,6,0.8333333333333334,0.7666120872865179,0.8333333333333334,0.7934944942167584,0.6666666666666666,0.6423968276778197,0.8333333333333334,0.7666120872865179,0.8333333333333334,0.7814437600756161,0
20,3,12,1.0,0.9601379352745393,0.9166666666666666,0.9593611246472945,0.9166666666666666,0.9593611246472945,0.8333333333333334,0.8607061749872083,0.8333333333333334,0.8746887662776142,0
20,3,6,0.8333333333333334,0.7972024124140331,0.8333333333333334,0.7953484533153957,0.8333333333333334,0.7953484533153957,0.5,0.6331270321846333,0.5,0.6386889094805451,0
20,3,12,0.9166666666666666,0.9647987990380079,0.8333333333333334,0.9073148126218947,0.75,0.8917786000769992,0.8333333333333334,0.8801264406683276,0.8333333333333334,0.9143061082670977,0
20,3,6,0.8333333333333334,0.8111071056538126,0.8333333333333334,0.7972024124140331,0.8333333333333334,0.7953484533153957,0.5,0.6841109073971586,0.5,0.6507396436216875,0
20,3,12,0.9166666666666666,0.9601379352745393,1.0,0.9616915565290286,1.0,0.9616915565290286,0.75,0.8723583343958798,0.75,0.8770191981593486,0
20,3,6,0.8333333333333334,0.8111071056538126,0.8333333333333334,0.7953484533153957,1.0,0.8092531465551756,0.5,0.6368349503819077,0.5,0.6386889094805451,0
20,3,12,1.0,0.9616915565290286,1.0,0.9663524202924973,0.75,0.8816800619228172,0.8333333333333334,0.8591525537327188,0.8333333333333334,0.868474281259656,0
20,3,6,0.8333333333333334,0.7934944942167584,0.8333333333333334,0.7832977191742535,0.8333333333333334,0.7832977191742535,0.8333333333333334,0.7721739645824296,0.8333333333333334,0.7832977191742535,1
20,3,12,0.8333333333333334,0.9438249121023989,0.75,0.8871177363135305,0.75,0.8871177363135305,0.75,0.9096452445036289,0.75,0.9267350783030139,1
20,3,6,0.6666666666666666,0.7703200054837925,0.8333333333333334,0.7953484533153957,0.6666666666666666,0.7675390668358364,0.5,0.6664982959601043,0.5,0.696161641538301,1
20,3,12,0.8333333333333334,0.9461553439841334,0.75,0.929842320811993,0.75,0.929842320811993,0.75,0.8607061749872083,0.75,0.8777960087865933,1
20,3,6,0.6666666666666666,0.7703200054837925,0.6666666666666666,0.7239710280178603,0.6666666666666666,0.7239710280178603,0.5,0.6664982959601043,0.5,0.6924537233410264,1
20,3,12,0.8333333333333334,0.9244046464212797,0.75,0.929842320811993,0.75,0.929842320811993,0.75,0.8506076368330263,0.75,0.8894481681952648,1
20,3,6,0.8333333333333334,0.7953484533153957,0.3333333333333333,0.40972496079884024,0.3333333333333333,0.5200355271677588,0.5,0.5357941795061757,0.5,0.5042768748293418,1
20,3,12,0.9166666666666666,0.9593611246472945,0.6666666666666666,0.8296337498974173,0.6666666666666666,0.8296337498974173,0.6666666666666666,0.793123650416913,0.6666666666666666,0.8039989991983398,1
20,3,6,0.6666666666666666,0.7721739645824296,0.8333333333333334,0.7972024124140331,0.8333333333333334,0.7972024124140331,0.3333333333333333,0.5775082592255146,0.3333333333333333,0.6090255639023484,1
20,3,12,0.8333333333333334,0.9391640483389304,0.8333333333333334,0.9469321546113779,0.75,0.9368336164571961,0.75,0.834294613660886,0.75,0.8715815237686351,1
20,3,6,0.6666666666666666,0.7638311486385619,0.8333333333333334,0.7832977191742535,0.8333333333333334,0.7832977191742535,0.6666666666666666,0.7601232304412874,0.6666666666666666,0.7675390668358364,1
20,3,12,0.8333333333333334,0.9422712908479094,0.75,0.868474281259656,0.75,0.868474281259656,0.8333333333333334,0.9135292976398529,0.8333333333333334,0.9212974039123005,1
20,3,6,0.8333333333333334,0.7619771895399248,0.5,0.44865810187022326,0.5,0.44865810187022326,0.5,0.5357941795061757,0.5,0.44865810187022326,1
20,3,12,0.8333333333333334,0.9189669720305661,0.6666666666666666,0.8280801286429279,0.6666666666666666,0.8280801286429279,0.5833333333333334,0.776033816617528,0.5833333333333334,0.7822483016354863,1
20,3,6,0.8333333333333334,0.7972024124140331,0.5,0.537648138604813,0.6666666666666666,0.6423968276778197,0.5,0.5320862613089011,0.5,0.537648138604813,1
20,3,12,0.9166666666666666,0.9531466396293363,0.6666666666666666,0.8381786667971098,0.6666666666666666,0.8381786667971098,0.6666666666666666,0.7838019228899757,0.6666666666666666,0.8055526204528293,1
20,3,6,0.6666666666666666,0.68318392784784,0.8333333333333334,0.7397296803562773,0.8333333333333334,0.7536343735960569,0.3333333333333333,0.36244900378358946,0.3333333333333333,0.48666426339228763,2
20,3,12,0.8333333333333334,0.9049843807401602,0.6666666666666666,0.865367038750677,0.6666666666666666,0.8599293643599635,0.75,0.834294613660886,0.75,0.8700279025141455,2
20,3,6,0.6666666666666666,0.7304598848630908,1.0,0.8111071056538126,1.0,0.8111071056538126,0.5,0.5738003410282401,0.5,0.5812161774227893,2
20,3,12,0.8333333333333334,0.9011003276039364,0.75,0.8715815237686351,0.75,0.8715815237686351,0.6666666666666666,0.793123650416913,0.6666666666666666,0.793123650416913,2
20,3,6,0.5,0.6590824595655552,0.8333333333333334,0.7675390668358364,0.8333333333333334,0.7814437600756161,0.3333333333333333,0.5293053226609452,0.3333333333333333,0.5330132408582198,2
20,3,12,0.8333333333333334,0.9321727526937273,0.9166666666666666,0.9647987990380079,0.8333333333333334,0.919743782657811,0.75,0.8265265073884384,0.75,0.868474281259656,2
20,3,6,0.5,0.62849213443804,0.8333333333333334,0.7693930259344738,0.6666666666666666,0.7675390668358364,0.3333333333333333,0.4838833247443317,0.3333333333333333,0.5042768748293418,2
20,3,12,0.8333333333333334,0.9244046464212797,0.8333333333333334,0.9174133507760767,0.8333333333333334,0.9073148126218947,0.75,0.8358482349153755,0.75,0.8731351450231247,2
20,3,6,0.5,0.6377619299312265,0.8333333333333334,0.6980156006369382,0.6666666666666666,0.6924537233410264,0.3333333333333333,0.5135466703225282,0.3333333333333333,0.5524798113939113,2
20,3,12,0.9166666666666666,0.9352799952027064,0.8333333333333334,0.9158597295215872,0.8333333333333334,0.9158597295215872,0.75,0.8746887662776142,0.75,0.8715815237686351,2
20,3,6,0.6666666666666666,0.732313843961728,0.6666666666666666,0.7119202938767178,0.6666666666666666,0.7119202938767178,0.5,0.5626765864364164,0.5,0.5793622183241519,2
20,3,12,0.9166666666666666,0.9399408589661752,0.75,0.9080916232491394,0.75,0.9080916232491394,0.75,0.8218656436249696,0.75,0.8715815237686351,2
20,3,6,0.5,0.6377619299312265,0.8333333333333334,0.7119202938767178,0.6666666666666666,0.5719463819296028,0.3333333333333333,0.49500707933615545,0.3333333333333333,0.5042768748293418,2
20,3,12,0.8333333333333334,0.8793496300410827,0.6666666666666666,0.848277204951292,0.6666666666666666,0.848277204951292,0.75,0.8358482349153755,0.75,0.8715815237686351,2
20,3,6,0.6666666666666666,0.6868918460451146,0.8333333333333334,0.7693930259344738,0.8333333333333334,0.7693930259344738,0.5,0.5228164658157147,0.5,0.563603565985735,2
20,3,12,0.8333333333333334,0.9049843807401602,0.75,0.8412859093060889,0.75,0.8630366068689427,0.75,0.8358482349153755,0.75,0.8731351450231247,2
20,3,6,0.8333333333333334,0.7879326169208466,1.0,0.8092531465551756,0.8333333333333334,0.7795898009769788,0.6666666666666666,0.7573422917933315,0.6666666666666666,0.7795898009769788,3
20,3,12,0.9166666666666666,0.9306191314392378,1.0,0.9663524202924973,0.9166666666666666,0.9368336164571961,0.6666666666666666,0.8187584011159905,0.6666666666666666,0.8311873711519068,3
20,3,6,0.3333333333333333,0.68318392784784,0.8333333333333334,0.7916405351181213,0.8333333333333334,0.7916405351181213,0.5,0.7045044574821687,0.5,0.7045044574821687,3
20,3,12,0.9166666666666666,0.9492625864931123,0.8333333333333334,0.9290655101847483,0.8333333333333334,0.9011003276039364,0.75,0.8459467730695576,0.75,0.8941090319587335,3
20,3,6,0.8333333333333334,0.7795898009769788,1.0,0.8036912692592635,0.8333333333333334,0.7934944942167584,0.8333333333333334,0.7795898009769788,0.8333333333333334,0.7795898009769788,3
20,3,12,0.6666666666666666,0.8770191981593486,0.6666666666666666,0.8335178030336413,0.6666666666666666,0.8335178030336413,0.6666666666666666,0.8630366068689427,0.6666666666666666,0.8770191981593486,3
20,3,6,0.6666666666666666,0.7721739645824296,0.8333333333333334,0.7916405351181213,0.8333333333333334,0.7916405351181213,0.6666666666666666,0.7573422917933315,0.6666666666666666,0.7758818827797043,3
20,3,12,0.9166666666666666,0.9446017227296438,0.9166666666666666,0.9531466396293363,1.0,0.9632451777835183,0.8333333333333334,0.8770191981593486,0.8333333333333334,0.8972162744677126,3
20,3,6,0.6666666666666666,0.7554883326946942,0.8333333333333334,0.7953484533153957,0.8333333333333334,0.7953484533153957,0.6666666666666666,0.7499264553987822,0.6666666666666666,0.7777358418783417,3
20,3,12,0.9166666666666666,0.953923450256581,0.9166666666666666,0.9578075033928048,0.8333333333333334,0.9267350783030139,0.75,0.8475003943240472,0.75,0.8925554107042439,3
20,3,6,0.8333333333333334,0.7795898009769788,0.8333333333333334,0.7934944942167584,0.8333333333333334,0.7814437600756161,0.8333333333333334,0.7795898009769788,0.8333333333333334,0.7814437600756161,3
20,3,12,0.8333333333333334,0.9399408589661752,0.8333333333333334,0.9150829188943423,0.8333333333333334,0.9150829188943423,0.75,0.929842320811993,0.75,0.9376104270844408,3
20,3,6,0.5,0.7165551916233112,0.8333333333333334,0.7721739645824296,0.6666666666666666,0.7545613531453755,0.6666666666666666,0.7248980075671789,0.6666666666666666,0.7304598848630908,3
20,3,12,0.9166666666666666,0.9523698290020914,0.9166666666666666,0.967906041546987,0.9166666666666666,0.9609147459017842,0.75,0.8218656436249696,0.75,0.8607061749872083,3
20,3,6,0.8333333333333334,0.7897865760194839,0.8333333333333334,0.8018373101606263,0.8333333333333334,0.8018373101606263,0.6666666666666666,0.7629041690892433,0.6666666666666666,0.774027923681067,3
20,3,12,0.9166666666666666,0.9616915565290286,1.0,0.9663524202924973,1.0,0.9663524202924973,0.8333333333333334,0.9205205932850558,0.8333333333333334,0.9267350783030139,3
20,3,6,0.8333333333333334,0.7415836394549143,0.3333333333333333,0.6238572366914468,0.3333333333333333,0.6238572366914468,0.3333333333333333,0.4532929996168165,0.3333333333333333,0.5738003410282401,4
20,3,12,0.9166666666666666,0.9267350783030139,0.8333333333333334,0.9119756763853633,0.75,0.8218656436249696,0.6666666666666666,0.707674481419988,0.6666666666666666,0.7356396640007998,4
20,3,6,0.6666666666666666,0.7499264553987822,0.8333333333333334,0.7972024124140331,0.8333333333333334,0.7972024124140331,0.6666666666666666,0.7045044574821687,0.6666666666666666,0.7082123756794434,4
20,3,12,0.8333333333333334,0.9049843807401602,0.9166666666666666,0.967906041546987,0.8333333333333334,0.9259582676757693,0.75,0.8700279025141455,0.75,0.8886713575680202,4
20,3,6,0.6666666666666666,0.7499264553987822,0.8333333333333334,0.7953484533153957,0.6666666666666666,0.7675390668358364,0.6666666666666666,0.7082123756794434,0.6666666666666666,0.7100663347780807,4
20,3,12,0.8333333333333334,0.899546706349447,0.9166666666666666,0.9469321546113779,0.8333333333333334,0.9383872377116855,0.6666666666666666,0.8366250455426204,0.6666666666666666,0.8397322880515995,4
20,3,6,0.6666666666666666,0.7045044574821687,0.6666666666666666,0.748072496300145,0.6666666666666666,0.748072496300145,0.3333333333333333,0.5302323022102639,0.3333333333333333,0.5598956477884605,4
20,3,12,0.9166666666666666,0.9236278357940348,0.9166666666666666,0.9469321546113779,0.9166666666666666,0.9469321546113779,0.6666666666666666,0.7573903615636535,0.6666666666666666,0.776033816617528,4
20,3,6,0.6666666666666666,0.7045044574821687,0.16666666666666666,0.47554050880046395,0.16666666666666666,0.47554050880046395,0.3333333333333333,0.5228164658157147,0.3333333333333333,0.5598956477884605,4
20,3,12,0.9166666666666666,0.9065380019946498,0.75,0.7923468397896682,0.75,0.7923468397896682,0.6666666666666666,0.7154425876924358,0.6666666666666666,0.7822483016354863,4
20,3,6,0.6666666666666666,0.7045044574821687,0.5,0.6785490301012469,0.5,0.6785490301012469,0.3333333333333333,0.5459909545486809,0.3333333333333333,0.4903721815895622,4
20,3,12,1.0,0.9383872377116855,0.9166666666666666,0.919743782657811,0.9166666666666666,0.919743782657811,0.6666666666666666,0.7014599964020299,0.6666666666666666,0.7340860427463104,4
20,3,6,0.8333333333333334,0.735094782609684,0.3333333333333333,0.6331270321846333,0.5,0.6841109073971586,0.16666666666666666,0.5033498952800233,0.16666666666666666,0.5126196907732096,4
20,3,12,0.9166666666666666,0.8886713575680202,0.75,0.7659352784633461,0.75,0.7659352784633461,0.6666666666666666,0.6610658437853016,0.6666666666666666,0.6952455113840716,4
20,3,6,0.6666666666666666,0.7045044574821687,0.16666666666666666,0.45514695871545374,0.3333333333333333,0.6470317254244129,0.3333333333333333,0.5765812796761961,0.3333333333333333,0.589558993366657,4
20,3,12,0.9166666666666666,0.8894481681952648,0.5833333333333334,0.7604976040726326,0.5833333333333334,0.6727180031939732,0.6666666666666666,0.7294251789828416,0.6666666666666666,0.7356396640007998,4
20,3,6,0.16666666666666666,0.46627071330727754,1.0,0.8055452283579009,1.0,0.8055452283579009,0.16666666666666666,0.29385251713400984,0.16666666666666666,0.30683023082447086,5
20,3,12,0.6666666666666666,0.7426309596460029,0.75,0.8902249788225097,0.75,0.9080916232491394,0.5,0.5119182033543053,0.5,0.570955811024908,5
20,3,6,0.3333333333333333,0.5524798113939113,0.8333333333333334,0.7972024124140331,0.8333333333333334,0.7972024124140331,0.16666666666666666,0.34854431054380974,0.16666666666666666,0.3541061878397217,5
20,3,12,0.75,0.8071062417073189,0.75,0.9065380019946498,0.75,0.9065380019946498,0.5,0.5274544158992007,0.5,0.5989209936057198,5
20,3,6,0.5,0.6637173573121484,0.8333333333333334,0.7972024124140331,0.6666666666666666,0.7536343735960569,0.5,0.589558993366657,0.5,0.5951208706625689,5
20,3,12,0.75,0.8381786667971098,0.8333333333333334,0.9018771382311813,0.9166666666666666,0.9383872377116855,0.75,0.8187584011159905,0.75,0.8467235836968023,5
20,3,6,0.5,0.5914129524652942,0.8333333333333334,0.7360217621590027,0.8333333333333334,0.7360217621590027,0.3333333333333333,0.3837695334179182,0.3333333333333333,0.42641059268657583,5
20,3,12,0.6666666666666666,0.7356396640007998,0.6666666666666666,0.827303318015683,0.6666666666666666,0.8358482349153755,0.5,0.5662949472614394,0.5,0.591152887333272,5
20,3,6,0.16666666666666666,0.46812467240591477,0.8333333333333334,0.722117068919223,0.8333333333333334,0.722117068919223,0.16666666666666666,0.3837695334179182,0.16666666666666666,0.39489328800974194,5
20,3,12,0.75,0.8008917566893609,0.5833333333333334,0.7993381354348713,0.6666666666666666,0.8412859093060889,0.5,0.5662949472614394,0.5,0.5973673723512303,5
20,3,6,0.6666666666666666,0.7147012325246738,0.8333333333333334,0.7953484533153957,0.8333333333333334,0.7953484533153957,0.5,0.6359079708325891,0.5,0.6470317254244129,5
20,3,12,0.75,0.8335178030336413,0.8333333333333334,0.9228510251667901,0.9166666666666666,0.9391640483389304,0.75,0.8350714242881307,0.75,0.8583757431054739,5
20,3,6,0.3333333333333333,0.4709056110538707,0.8333333333333334,0.7026504983835313,0.8333333333333334,0.7536343735960569,0.16666666666666666,0.34483639234653524,0.16666666666666666,0.3541061878397217,5
20,3,12,0.75,0.8055526204528293,0.9166666666666666,0.9282886995575035,0.9166666666666666,0.9282886995575035,0.5,0.5196863096267531,0.5,0.5818311598063348,5
20,3,6,0.3333333333333333,0.5274513635623079,0.3333333333333333,0.34483639234653524,0.3333333333333333,0.34483639234653524,0.16666666666666666,0.3763536970233691,0.16666666666666666,0.39489328800974194,5
20,3,12,0.6666666666666666,0.7581671721908982,0.5833333333333334,0.7092281026744776,0.6666666666666666,0.827303318015683,0.5,0.5321152796626694,0.5,0.5756166747883766,5
20,3,6,0.6666666666666666,0.7601232304412874,0.8333333333333334,0.7972024124140331,0.8333333333333334,0.7972024124140331,0.6666666666666666,0.75826927134265,0.6666666666666666,0.7656851077371992,6
20,3,12,0.9166666666666666,0.9562538821383153,0.9166666666666666,0.9523698290020914,0.8333333333333334,0.8746887662776142,0.9166666666666666,0.9438249121023989,0.9166666666666666,0.9609147459017842,6
20,3,6,1.0,0.7981293919633516,0.8333333333333334,0.7814437600756161,0.8333333333333334,0.7814437600756161,0.5,0.602536707057118,0.5,0.6229302571421281,6
20,3,12,0.8333333333333334,0.9088684338763842,0.8333333333333334,0.919743782657811,0.8333333333333334,0.919743782657811,0.75,0.8350714242881307,0.75,0.861482985614453,6
20,3,6,0.8333333333333334,0.7527073940467383,0.8333333333333334,0.7832977191742535,0.8333333333333334,0.7832977191742535,0.5,0.5617496068870977,0.5,0.5858510751693825,6
20,3,12,0.8333333333333334,0.9057611913674051,0.8333333333333334,0.9267350783030139,0.8333333333333334,0.9267350783030139,0.6666666666666666,0.8016685673166055,0.6666666666666666,0.8094366735890532,6
20,3,6,0.8333333333333334,0.7527073940467383,0.5,0.6229302571421281,0.5,0.6229302571421281,0.5,0.5710194023802841,0.5,0.5858510751693825,6
20,3,12,0.8333333333333334,0.9259582676757693,0.8333333333333334,0.9368336164571961,0.8333333333333334,0.9368336164571961,0.6666666666666666,0.8133207267252771,0.6666666666666666,0.8288569392701726,6
20,3,6,0.6666666666666666,0.7341678030603653,0.8333333333333334,0.7777358418783417,0.8333333333333334,0.7777358418783417,0.5,0.4875912429416063,0.5,0.5005689566320672,6
20,3,12,0.75,0.9088684338763842,0.75,0.9189669720305661,0.75,0.9189669720305661,0.5833333333333334,0.7791410591265071,0.5833333333333334,0.8195352117432352,6
20,3,6,0.8333333333333334,0.7703200054837925,0.5,0.621076298043491,0.5,0.621076298043491,0.5,0.602536707057118,0.5,0.6229302571421281,6
20,3,12,0.8333333333333334,0.9135292976398529,0.8333333333333334,0.878572819413838,0.8333333333333334,0.9368336164571961,0.6666666666666666,0.8032221885710952,0.6666666666666666,0.8156511586070114,6
