n_features,n_classes,K,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
20,5,5,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7286502285247674,0.7140925980872508,0.7444342117754941,0.7349392698864685,0.7214242978439823,0.7494558206928366,-0.006289041361701264,0.029575347900390625,-0.5523809523809524,False
20,5,10,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7686146303887548,0.7561923844416641,0.7819499941352664,0.7763779096665047,0.7641624647781116,0.7892156300714336,-0.007763279277749996,0.0019855499267578125,-0.7523809523809524,False
8,3,2,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7127059931221051,0.6872494136697761,0.7376639810930579,0.7146835902701189,0.6840089825259812,0.747636156042772,-0.0019775971480138267,0.6215133666992188,-0.13333333333333333,False
8,3,4,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7682854539484991,0.7462064552362783,0.7911514650858424,0.7703561353203507,0.748224714471827,0.7930960945600002,-0.002070681371851729,0.4523754119873047,-0.2,False
8,4,2,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.6782734339192851,0.6602355307432795,0.6969070978931747,0.6692490498561467,0.646170428412714,0.6934114044331198,0.009024384063138324,0.15364646911621094,0.37142857142857144,False
8,4,4,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7373085350559271,0.7200769986423976,0.7550466909849953,0.7497362465647918,0.7336285876353575,0.7646990951050676,-0.01242771150886458,0.026641845703125,-0.5619047619047619,False
8,5,2,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.6756813800062154,0.6591775126597739,0.6919618332331336,0.6630697281562014,0.6468569115741412,0.679368848429277,0.012611651850014106,0.14290618896484375,0.38095238095238093,False
8,5,4,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7465731973397277,0.7345650922352047,0.7587205107471374,0.7427001375606375,0.7287426870844159,0.7565995588251274,0.003873059779090332,0.40909767150878906,0.21904761904761905,False
14,3,4,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7783109334253878,0.7544833626106423,0.8043775427457228,0.7914376939873233,0.7687281745684341,0.8164347799519772,-0.013126760561935475,0.01531219482421875,-0.6095238095238096,False
14,3,7,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.8090080832733276,0.7897057770387715,0.8310262422240987,0.8151758538451557,0.7959639460239657,0.8365542436144622,-0.006167770571827802,0.029575347900390625,-0.5523809523809524,False
14,4,4,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7368461460255431,0.7168426053765442,0.7587246458754623,0.7459584629598686,0.7253024763331368,0.7691270452913623,-0.009112316934325477,0.01923370361328125,-0.5904761904761905,False
14,4,7,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7744510873778709,0.7574901932642221,0.7928670653617934,0.7845964630602998,0.7676955052211804,0.8033596959307903,-0.01014537568242877,0.0004825592041015625,-0.8285714285714286,True
14,5,4,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7183881477227602,0.7054492028385692,0.7312261128052921,0.7146383054510868,0.7030438052038397,0.7252961699771693,0.003749842271673376,0.2305126190185547,0.3142857142857143,False
14,5,7,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7586909198148202,0.7481819290295437,0.7693219896918315,0.7605589005851052,0.7504731583796531,0.7706556679163139,-0.0018679807702849881,0.47490501403808594,-0.19047619047619047,False
20,3,5,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7617153593880376,0.738056221009766,0.7887738120731849,0.7756297273661334,0.7519463328473821,0.8037180319450943,-0.013914367978095903,0.005580902099609375,-0.6857142857142857,False
20,3,10,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7947768978823325,0.7728890402421476,0.8198136508832858,0.8061167451613299,0.7856186601939712,0.8293748673961149,-0.011339847278997128,0.0014324188232421875,-0.7714285714285715,False
20,4,5,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7489028541943498,0.7260034984704195,0.7716771837559072,0.7611403427631039,0.7402567418452118,0.7820303763583459,-0.012237488568754173,0.0019855499267578125,-0.7523809523809524,False
20,4,10,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7865882478934973,0.7687445554450156,0.803912082950357,0.7954912476385887,0.7780748213399684,0.8118989303464248,-0.008902999745091355,0.000133514404296875,-0.8857142857142857,True
20,5,5,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7286502285247674,0.7140925980872508,0.7444342117754941,0.731012325000764,0.7155359671634327,0.7474057837132798,-0.0023620964759966667,0.34881019592285156,-0.24761904761904763,False
20,5,10,fidelity_test,logistic_fidelity_test,contrastive_fidelity_test,20,0.7686146303887548,0.7561923844416641,0.7819499941352664,0.7782784366241902,0.7663937092207053,0.7908733856256905,-0.009663806235435474,3.814697265625e-06,-0.9904761904761905,True
8,3,2,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7146835902701189,0.6840089825259812,0.747636156042772,0.6753901314674711,0.6386536411341863,0.7155222635195,0.039293458802647944,1.9073486328125e-06,1.0,True
