n_features,n_classes,K,pair_lasso_fidelity,fisher_select_fidelity,ridge_select_fidelity,joint_lasso_fidelity,joint_refit_fidelity,pair_lasso_crosspair_overlap,pair_lasso_cycle_residual,fisher_select_crosspair_overlap,fisher_select_cycle_residual,ridge_select_crosspair_overlap,ridge_select_cycle_residual,joint_lasso_crosspair_overlap,joint_lasso_cycle_residual,joint_refit_crosspair_overlap,joint_refit_cycle_residual,pair_lasso_support_stability,pair_lasso_direction_variance,fisher_select_support_stability,fisher_select_direction_variance,ridge_select_support_stability,ridge_select_direction_variance,joint_lasso_support_stability,joint_lasso_direction_variance,joint_refit_support_stability,joint_refit_direction_variance,seed
14,4,4,0.7743769482922406,0.7600806456041254,0.7600806456041254,0.7485481299395396,0.7649389119636084,0.38412698412698404,0.3206711396131499,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5377777777777777,0.0132021623200771,0.7599999999999999,0.053971731253338893,0.7599999999999999,0.053971731253338893,0.4399999999999999,0.018781665582645428,0.4399999999999999,0.02656157583436224,15
14,4,8,0.7794374257301308,0.7985255264360377,0.7985255264360377,0.7614922047155605,0.7571518445512202,0.49872053872053856,0.3719514615253971,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6102356902356901,0.03147612554501788,0.7414141414141414,0.057147480013935284,0.7117845117845117,0.0617969646311083,0.5159595959595958,0.02987452121093579,0.5159595959595958,0.08438728412048874,15
14,4,4,0.7693625127875803,0.7527443308637801,0.7527443308637801,0.7162115913039099,0.744344366116765,0.33079365079365075,0.5563409400182431,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7066666666666666,0.03466459501122189,1.0,0.017361513280361483,0.8666666666666666,0.05254922357588394,0.7866666666666666,0.006118304099772895,0.7866666666666666,0.042537412799925706,16
14,4,8,0.7863731527591952,0.7916418236481778,0.7916418236481778,0.7837448617689707,0.7744985897824057,0.5019528619528618,0.5381005443242592,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999326599326601,0.03782434307856991,0.854814814814815,0.04135973674020599,0.854814814814815,0.04135973674020599,0.7244444444444444,0.022520837353377947,0.7244444444444444,0.07502078040124807,16
14,4,4,0.9029690175486761,0.920731775702644,0.920731775702644,0.9029690175486761,0.9122889154904815,0.44507936507936496,0.6162632492908406,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7866666666666666,0.06620138039568335,1.0,0.027349378738790908,1.0,0.027349378738790908,0.48444444444444434,0.04717744741500615,0.48444444444444434,0.4900122258599475,16
14,4,8,0.9029690175486761,0.9221671823501403,0.938467053868077,0.9029690175486761,0.9345519719896739,0.532121212121212,0.5308198974387378,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.854814814814815,0.06075658566183062,0.854814814814815,0.05718955844021241,0.925925925925926,0.04265673343916107,0.8222222222222225,0.07200555998429917,0.8222222222222225,0.0630385215485686,16
14,4,4,0.6631016687392217,0.7819775146663361,0.7819775146663361,0.6151540337274213,0.7682765503041588,0.3536507936507936,1.1536754257937056,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7866666666666666,0.04373504009410861,0.7866666666666666,0.062161799238217935,0.7866666666666666,0.062161799238217935,0.8666666666666667,0.05746220740580689,0.8666666666666667,0.05152224391738784,16
14,4,8,0.7928921160750199,0.8336782003082263,0.8336782003082263,0.744570208938812,0.8176292232122929,0.4335353535353534,0.6008427761768513,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8103703703703705,0.03199949854736444,0.8014814814814816,0.08018163206428931,0.8014814814814816,0.08018163206428931,0.8666666666666668,0.11376343549839607,0.8666666666666668,0.04618608311604065,16
14,4,4,0.7334958538509264,0.7437593152872455,0.7437593152872455,0.704984533147298,0.7134259834197115,0.4222222222222221,0.6816680486947587,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.591111111111111,0.01726494688669517,0.7066666666666666,0.055368012326196335,0.7066666666666666,0.057319432796860074,0.5733333333333331,0.009080775921141185,0.5733333333333331,0.06794026068859635,16
14,4,8,0.7586131423615514,0.7730122542403279,0.7730122542403279,0.7029313555563292,0.7040490095502279,0.561212121212121,0.4862956013988349,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7985185185185186,0.03640193347571771,0.8666666666666669,0.046228878865559736,0.925925925925926,0.041122959335052486,0.6153535353535352,0.03685621223367308,0.6153535353535352,0.10267457477804065,16
14,4,4,0.8937561460302371,0.8912131804632589,0.8912131804632589,0.8937561460302371,0.8810862448172291,0.37904761904761897,0.4001299581932694,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5555555555555554,0.14861244065434334,1.0,0.021785840387845624,1.0,0.021785840387845624,0.7066666666666666,0.027257616184717833,0.7066666666666666,0.03405880275219401,16
14,4,8,0.8946019987918445,0.8821442600878582,0.8821442600878582,0.8946019987918445,0.8774604850296824,0.43154623154623145,0.3571033239275613,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8014814814814816,0.06862983042317941,0.774814814814815,0.057854578562196446,0.7718518518518521,0.056860547997889886,0.8666666666666669,0.032688799963101506,0.8666666666666669,0.05811515670900937,16
14,4,4,0.7363342431002377,0.7067033680176388,0.7067033680176388,0.658266376419084,0.7084658246034337,0.3422222222222222,0.48248548436063327,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6177777777777778,0.19573879069192646,1.0,0.019853084701543063,1.0,0.019853084701543063,0.511111111111111,0.49395010122993965,0.511111111111111,0.15675073993432784,16
14,4,8,0.7819301393154515,0.7754734181430369,0.7754734181430369,0.7211513440603157,0.748285838925467,0.4804040404040402,0.4992536945028311,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8814814814814816,0.04231503240691567,0.7096296296296296,0.05389546588008406,0.7066666666666668,0.05362649906633236,0.6711111111111111,0.13680990814779964,0.6711111111111111,0.10158207740410348,16
14,4,4,0.8197330580397173,0.8663189936594604,0.8663189936594604,0.8160712914736723,0.8599089653798503,0.3282539682539682,1.007867629777484,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6444444444444443,0.023115014322824624,0.7866666666666666,0.06446064057670098,0.7066666666666666,0.07746332918684537,0.5466666666666665,0.0213105278838913,0.5466666666666665,0.2348118666995225,16
14,4,8,0.8718358957444862,0.8609865346184299,0.8609865346184299,0.8173305406734519,0.8710526995193488,0.5358922558922558,0.7003341710011238,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7837037037037038,0.03459897615757321,0.8666666666666669,0.05447619876230318,0.925925925925926,0.03712154934604873,0.7955555555555557,0.02870205937723987,0.7955555555555557,0.058092707629157136,16
14,4,4,0.7802358551565189,0.833874880293683,0.833874880293683,0.7118209086557896,0.8160841065722588,0.2838095238095238,0.8249840841685334,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.671111111111111,0.032976502778763954,1.0,0.006298349417731855,1.0,0.006298349417731855,0.6533333333333332,0.022295765704045848,0.6533333333333332,0.037686933843454645,16
14,4,8,0.8195110627444414,0.8246022933587543,0.8246022933587543,0.7468312745714188,0.8552144487041363,0.4901010101010099,0.5714352700325607,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9259259259259259,0.029923185605829333,0.8814814814814815,0.041439633834935666,0.8666666666666668,0.052757890958780855,0.6977777777777778,0.04617000466990582,0.6977777777777778,0.06919147975644838,16
14,4,4,0.6068757600389084,0.7379945913861143,0.7379945913861143,0.5390477316632077,0.7034488644038295,0.42857142857142855,1.1187902205949356,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6533333333333331,0.10013703502037963,0.7066666666666666,0.07286985502638069,0.7066666666666666,0.07286985502638069,0.6444444444444444,0.40708392999739257,0.6444444444444444,0.052748675962220486,17
14,4,8,0.7396456885621856,0.7446271011835287,0.7446271011835287,0.6905034746981531,0.7159947034565043,0.5997306397306396,0.40981680334837545,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777778,0.08777308643182465,0.6711111111111111,0.08897028565640674,0.6851178451178452,0.08275608513669697,0.7451851851851854,0.06151504206500663,0.7451851851851854,0.15268448847101315,17
14,4,4,0.7364369968309382,0.7454761066303703,0.7454761066303703,0.6299869950073547,0.7228797621524367,0.33142857142857135,1.2173100672204193,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8666666666666666,0.024733818874912782,1.0,0.027582552847184864,1.0,0.027582552847184864,0.7066666666666666,0.06875799678105868,0.7066666666666666,0.04962078070011871,17
14,4,8,0.7707064033805162,0.7717668820613458,0.7717668820613458,0.7081876525500425,0.7625817190772056,0.6352861952861952,0.6808878319211323,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6517171717171717,0.05430014250284489,0.7955555555555557,0.06439655195030661,0.7955555555555557,0.06439655195030661,0.7686195286195286,0.09433914869107167,0.7686195286195286,0.052604776359161075,17
14,4,4,0.6103049245141664,0.6916176351094908,0.6916176351094908,0.5971678558389885,0.599465686043379,0.2431746031746032,1.0934278895832867,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6444444444444444,0.1537894198642037,1.0,0.020951672955339746,1.0,0.020951672955339746,0.4019047619047618,0.7754919501525984,0.4019047619047618,0.6094327319011452,17
14,4,8,0.7424070354429606,0.7135500577665036,0.7135500577665036,0.6195132729972211,0.730875900691078,0.5795286195286194,0.5764151416318996,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7303703703703703,0.10767551349301319,0.8103703703703704,0.09081063307884624,0.8103703703703704,0.09081063307884624,0.774814814814815,0.22289829644094036,0.774814814814815,0.17448972307981456,17
14,4,4,0.6032406497404967,0.6411249168678101,0.6411249168678101,0.5567434295817906,0.6256859475334137,0.4768253968253967,1.2173292311985624,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.502222222222222,0.4374501316566806,0.6622222222222222,0.24001490084541002,0.6622222222222222,0.24001490084541002,0.459047619047619,0.6050460581737012,0.459047619047619,0.4458146918026765,17
14,4,8,0.6877256448364502,0.7144978585413787,0.7144978585413787,0.6354690169951627,0.6556729220835121,0.6385185185185184,0.40014585237156186,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7236363636363635,0.11370491434264396,0.7007407407407408,0.06864983003697206,0.7007407407407408,0.06864983003697206,0.8103703703703705,0.07734026321452314,0.8103703703703705,0.1817369903703033,17
14,4,4,0.7628317127052134,0.8072680455729131,0.8072680455729131,0.5522494742748467,0.588494370710534,0.3358730158730159,1.6116598417356813,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5199999999999999,0.029612729400148308,1.0,0.005298056936158918,1.0,0.005298056936158918,0.5644444444444443,0.09840905327000195,0.5644444444444443,0.34074793591897506,17
14,4,8,0.8165256562592956,0.8037836751554828,0.8037836751554828,0.5880212959367177,0.8014859490148541,0.6398653198653198,0.8849707093950541,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7185185185185186,0.010701099795662692,0.7333333333333335,0.0296247597817678,0.768888888888889,0.0286636746190739,0.7985185185185186,0.3093020936301093,0.7985185185185186,0.26404558576881165,17
14,4,4,0.6529408814675377,0.7041257992437657,0.7041257992437657,0.5747348239329021,0.5916655619008324,0.30539682539682544,1.0736880498265613,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7422222222222222,0.15285017646362853,0.5999999999999999,0.1518250909971179,0.5822222222222222,0.1744927778868324,0.7066666666666666,0.26573877530219553,0.7066666666666666,0.3749066862079542,17
14,4,8,0.7651666669734847,0.7656102559353014,0.7656102559353014,0.6056730242304108,0.6488461907259001,0.5240404040404039,0.885564262657481,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07750604811289204,0.8814814814814816,0.07791801806335219,0.8814814814814816,0.07791801806335219,0.8192592592592595,0.2976885389075767,0.8192592592592595,0.31075742494311803,17
14,4,4,0.6942224576622876,0.7640094426817005,0.7640094426817005,0.6307508916674897,0.7354448865834944,0.34920634920634913,1.0606995573003088,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4933333333333332,0.02244507596487243,1.0,0.010219116867363617,1.0,0.010219116867363617,0.8666666666666666,0.13299793375156366,0.8666666666666666,0.025143800488777793,17
14,4,8,0.7894960418529536,0.8236395778453391,0.8236395778453391,0.7121459185613945,0.8024819560951133,0.4707070707070705,0.6977703567615324,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7451851851851854,0.05988194786077543,0.7185185185185187,0.03463300111400684,0.6851178451178452,0.038481480420363215,0.854814814814815,0.060368303886853755,0.854814814814815,0.02779066456091532,17
14,4,4,0.6732440811577676,0.6415561952835079,0.6415561952835079,0.6025029514273346,0.6590211798381586,0.3625396825396825,0.8412059717604818,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7599999999999999,0.42167969047161225,0.6799999999999999,0.2559115853212836,0.6799999999999999,0.2559115853212836,0.591111111111111,0.126723817576187,0.591111111111111,0.11257700064263221,17
14,4,8,0.6822062952552863,0.6685892703830997,0.6685892703830997,0.6415682636864163,0.684292542173205,0.573063973063973,0.6797904983401881,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6948148148148147,0.08089326245274144,0.8192592592592594,0.1131576951246467,0.8192592592592594,0.1131576951246467,0.6948148148148149,0.11816963639782938,0.6948148148148149,0.1435969351900559,17
14,4,4,0.834349508834318,0.828491128997663,0.828491128997663,0.834349508834318,0.8281423989093258,0.3587301587301587,0.545888941269448,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3803174603174603,0.4900912529656654,0.8666666666666666,0.1390715672735815,0.8666666666666666,0.1390715672735815,0.7066666666666666,0.25449735452633837,0.7066666666666666,0.6515387245894647,18
14,4,8,0.8359784540144177,0.8395255160818083,0.8395255160818083,0.834349508834318,0.8233845650572299,0.48844636844636835,0.5556013273914233,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.547205387205387,0.24148932032421017,0.7066666666666667,0.11782433329233102,0.7066666666666667,0.11782433329233102,0.7570370370370373,0.18377270841137405,0.7570370370370373,0.21611707115021567,18
14,4,4,0.8441175668782896,0.8579508975801736,0.8579508975801736,0.8441175668782896,0.840112154139116,0.33142857142857146,0.8206017201374531,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4933333333333332,0.029705674397096656,0.8666666666666667,0.014499214205217988,0.8666666666666667,0.014499214205217988,0.5822222222222221,0.48688036376679167,0.5822222222222221,0.4588531387129844,18
14,4,8,0.8601653109722331,0.8622923837914394,0.8622923837914394,0.8441175668782896,0.8487882787734349,0.4838021238021237,0.4905293847657666,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6948148148148149,0.17405745511150175,0.733872053872054,0.05173770845848436,0.733872053872054,0.05173770845848436,0.674074074074074,0.24473419064792015,0.674074074074074,0.2639254874269709,18
14,4,4,0.8254023485516283,0.8107876889843701,0.8107876889843701,0.8254023485516283,0.805823794096877,0.3441269841269841,0.8189945272635186,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6177777777777778,0.025634852559503606,0.49333333333333323,0.09679492529012583,0.4577777777777776,0.09832557800883224,1.0,0.3714109533525759,1.0,0.009633817394803375,18
14,4,8,0.8051566976341943,0.8173438880076865,0.8173438880076865,0.8254023485516283,0.8108486582302915,0.5105723905723905,0.5634537122171,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5865319865319863,0.04112866198812995,0.7481481481481482,0.10192411553581648,0.7481481481481482,0.10192411553581648,0.6740740740740739,0.03326756971633916,0.6740740740740739,0.10099379813708843,18
14,4,4,0.9061872201880591,0.9061872201880591,0.9061872201880591,0.9061872201880591,0.9061872201880591,0.4844444444444443,0.31133978535918316,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6444444444444444,0.5174736953702063,0.6888888888888888,0.5710907012108182,0.6888888888888888,0.5710907012108182,0.7599999999999999,0.06641490363541863,0.7599999999999999,0.2527949647231966,18
14,4,8,0.9061872201880591,0.9061872201880591,0.9061872201880591,0.9061872201880591,0.9061872201880591,0.5625589225589224,0.571778765109118,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6309764309764309,0.3117741792013663,0.6614141414141413,0.46876614875694067,0.6614141414141413,0.46876614875694067,0.6829629629629628,0.26481492173926613,0.6829629629629628,0.44923445908098025,18
14,4,4,0.719525672983851,0.7628151593581987,0.7364140567132506,0.6593220433271758,0.72331947184522,0.42857142857142855,0.7598633389142709,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7599999999999999,0.07199637609377263,0.7066666666666666,0.062279659004360534,0.7066666666666666,0.07543716504004912,0.7866666666666666,0.09426850728164157,0.7866666666666666,0.30802758828633,18
14,4,8,0.7570634134447369,0.7659397569169262,0.7659397569169262,0.7152108355232345,0.7596399403645433,0.504107744107744,0.5504346928565247,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.674074074074074,0.12926704597368688,0.7096296296296297,0.20059929935736748,0.7096296296296297,0.20059929935736748,0.7066666666666668,0.06496756756984283,0.7066666666666668,0.18688709673684878,18
14,4,4,0.7048222489292592,0.7755240067358358,0.7755240067358358,0.7048222489292592,0.713591674517376,0.39047619047619053,0.7639693551312683,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7066666666666666,0.10273566477147728,0.6088888888888888,0.23035207662485235,0.6088888888888888,0.23035207662485235,0.5377777777777777,0.32764929580464386,0.5377777777777777,0.13283699097857832,18
14,4,8,0.722459987596758,0.7940739583318691,0.7940739583318691,0.7061754081156211,0.7067326568981275,0.5143434343434341,0.48066641416907063,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5789898989898988,0.13145086150823082,0.6614141414141413,0.11767666491583584,0.6614141414141413,0.11767666491583584,0.5768350168350167,0.16897487968612188,0.5768350168350167,0.25154407762600894,18
14,4,4,0.7481810346094244,0.809467651300697,0.809467651300697,0.6816099807977002,0.8027243011460125,0.40952380952380946,0.4698730179308457,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7866666666666666,0.03073147695281638,0.8666666666666666,0.04094166387624221,0.7599999999999999,0.09253130419998681,0.591111111111111,0.0745528597860857,0.591111111111111,0.2568191935585372,18
14,4,8,0.807967351493892,0.8147602700296716,0.8147602700296716,0.7841135721056516,0.8115761146752799,0.5768350168350167,0.5010203678877176,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7066666666666668,0.02164396858066957,0.774814814814815,0.037108660048777324,0.7600000000000001,0.03805552129147217,0.7185185185185187,0.039709604532810576,0.7185185185185187,0.026854671232244227,18
14,4,4,0.80090258650994,0.790742047131225,0.790742047131225,0.80090258650994,0.7941555616319057,0.41841269841269835,0.7957777632122203,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7066666666666666,0.13033762937634266,0.8666666666666666,0.05228406346980918,0.8666666666666666,0.05228406346980918,0.8666666666666667,0.5887396285763551,0.8666666666666667,0.27798744335247816,18
14,4,8,0.7968674308668074,0.8166581046257517,0.8166581046257517,0.80090258650994,0.805903372788901,0.5105723905723905,0.492468046590753,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7511111111111111,0.17491860374399193,0.8370370370370372,0.04688763903256154,0.8370370370370372,0.04688763903256154,0.774814814814815,0.15241967952081728,0.774814814814815,0.19325973009630232,18
14,4,4,0.669737392343048,0.7035649948840494,0.6887211377425889,0.63117068683738,0.6825475055462504,0.3523809523809523,1.2387645063632278,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6622222222222222,0.2876513029037475,1.0,0.01713375906654653,0.7866666666666666,0.0897007591029059,0.6444444444444443,0.08462788844482852,0.6444444444444443,0.25013233708940424,19
14,4,8,0.7212319563857074,0.7233209193015334,0.7263099134472693,0.7400021075861233,0.7801914417385403,0.5294276094276092,0.5483693745943019,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762962962962963,0.08348148012422554,0.8074074074074076,0.08291270721137334,0.8666666666666669,0.06721111591355057,0.7333333333333335,0.05447445781184147,0.7333333333333335,0.08453722314251805,19
14,4,4,0.7565001165234492,0.7562052408007914,0.7562052408007914,0.7563855360855986,0.7958507900806667,0.4768253968253967,0.5367611875600105,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5644444444444443,0.03577255879311669,0.6444444444444444,0.29378619176574683,0.6444444444444444,0.29378619176574683,1.0,0.01058772266044086,1.0,0.037113719606417725,19
14,4,8,0.7635605310333625,0.8270852641359988,0.8270852641359988,0.7789743282494324,0.8106844834436638,0.538047138047138,0.5994451615990305,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6115824915824916,0.04999576713759275,0.762962962962963,0.043370748218400826,0.762962962962963,0.043370748218400826,0.696969696969697,0.03956217016886395,0.696969696969697,0.17069016051791852,19
14,4,4,0.8126660779774647,0.830611117008712,0.830611117008712,0.8126660779774647,0.8099721534256327,0.4209523809523809,0.777359515333901,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7066666666666666,0.30143456575888894,0.7066666666666666,0.21492258531156525,0.7066666666666666,0.19386912458115418,0.7599999999999999,0.0183604323675106,0.7599999999999999,0.0912300674251837,19
14,4,8,0.8368917733491769,0.8432006014054241,0.8432006014054241,0.8126660779774647,0.8533632733964968,0.4414089614089613,0.6705193096431454,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8666666666666669,0.047370425708876285,0.7117845117845119,0.11956364346661598,0.7117845117845119,0.11956364346661598,0.7236363636363635,0.07560773408602309,0.7236363636363635,0.14150217268575482,19
14,4,4,0.7105827439405985,0.7269694718906378,0.7269694718906378,0.7105827439405985,0.7228150535354501,0.33142857142857135,0.9172250157351527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6622222222222222,0.33513816399548724,0.7866666666666666,0.34063200963818135,0.8666666666666667,0.22875713480855836,0.6533333333333331,0.19800582071184172,0.6533333333333331,0.5290288491085217,19
14,4,8,0.7498727831494071,0.7610640040003016,0.7610640040003016,0.7106899162376095,0.7389338237233839,0.4854182854182853,0.7407635039258406,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6064646464646464,0.2315938022640316,0.7866666666666668,0.09708978389680725,0.8192592592592595,0.09023554581518844,0.7185185185185186,0.26410063201676304,0.7185185185185186,0.21808702776292468,19
14,4,4,0.7064306421758737,0.6995736643967998,0.6995736643967998,0.6625313988521012,0.7486619451061436,0.4869841269841269,0.8414261957767175,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7599999999999999,0.06381035668791926,0.7866666666666666,0.1899997707502132,0.7866666666666666,0.1899997707502132,0.7599999999999999,0.635147135248141,0.7599999999999999,0.03403315025977857,19
14,4,8,0.7550211605595413,0.7819439203078266,0.7819439203078266,0.6909016142321767,0.7892920450402146,0.5145091945091944,0.5794123783667136,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7748148148148147,0.04245106746692072,0.8370370370370372,0.03148822174243334,0.8370370370370372,0.03148822174243334,0.7333333333333333,0.05621020516838761,0.7333333333333333,0.15551850194372963,19
14,4,4,0.7467555065984898,0.7501329743042883,0.7501329743042883,0.7467555065984898,0.744932152629203,0.31174603174603177,1.0874181564243652,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5199999999999999,0.45138682111849715,0.8666666666666666,0.23159164764863804,0.8666666666666666,0.23159164764863804,0.7599999999999999,0.29166981706119355,0.7599999999999999,0.3008361494208225,19
14,4,8,0.7601740414515523,0.7925874449072142,0.7925874449072142,0.7467555065984898,0.7861921479327623,0.44178192178192166,0.8460143433285439,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8370370370370372,0.13868618475151145,0.7570370370370372,0.09264989278058723,0.7866666666666667,0.09264992501753952,0.7214814814814814,0.21084334441411398,0.7214814814814814,0.20058358237812196,19
14,4,4,0.7251665419222731,0.7475922008696486,0.7475922008696486,0.721011302999573,0.7371386361483349,0.3923809523809523,0.8619082747027166,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8666666666666667,0.16239952452218448,0.7066666666666666,0.08688304867098934,0.6799999999999998,0.08889366816264767,0.7599999999999999,0.041496777950162864,0.7599999999999999,0.07120753610652636,19
14,4,8,0.7732746588142203,0.7705494101170034,0.7705494101170034,0.7612344663643599,0.7917335198132982,0.5633670033670033,0.6716494089854002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8192592592592592,0.04692388370980552,0.7955555555555557,0.09298857104981303,0.7333333333333333,0.10846780983197515,0.7837037037037039,0.07747581185079798,0.7837037037037039,0.0756445076219945,19
14,4,4,0.538557078221219,0.633072270829216,0.633072270829216,0.529574311932798,0.608577593597546,0.206984126984127,0.9682905854130068,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5377777777777777,0.44180814786291916,1.0,0.0155021286089386,1.0,0.0155021286089386,0.7599999999999999,0.14860519724129753,0.7599999999999999,0.28529043973133184,19
14,4,8,0.7550901589643724,0.7556566611991783,0.7556566611991783,0.6560510823362463,0.6838660508449831,0.4875731675731674,0.8184184048411343,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8370370370370372,0.14323244620927875,0.7985185185185186,0.10625750434751706,0.7570370370370372,0.11068554726011993,0.6614141414141415,0.18778249494614951,0.6614141414141415,0.3104250990260382,19
14,5,4,0.7136152272310408,0.7606238519528259,0.7706221169093723,0.5626329841486745,0.6282606310262668,0.4383068783068783,0.6692606374287328,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5555555555555555,0.012805986146150538,0.7066666666666666,0.07835880371411864,0.7066666666666666,0.07728665154552042,0.7599999999999999,0.0378115597179806,0.7599999999999999,0.24892528879139805,0
14,5,8,0.7894502888137078,0.7601318741852516,0.7601318741852516,0.7256431786849674,0.7946263483755271,0.50990934990935,0.45942860494124255,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7570370370370371,0.02811176804776378,0.7629629629629628,0.08724413047765721,0.7629629629629628,0.07771143544717762,0.6902356902356902,0.13061989243504288,0.6902356902356902,0.23112405065637542,0
14,5,4,0.6770346371489375,0.7208835188665215,0.7208835188665215,0.6770346371489375,0.6720728877884082,0.3189417989417989,1.0961574546627397,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5555555555555555,0.3637749007697543,0.5022222222222221,0.2817860290089091,0.5911111111111111,0.24465758338827348,0.5073015873015871,0.32334631846709744,0.5073015873015871,0.2985045290436137,0
14,5,8,0.7343581938380375,0.7198258716319257,0.7198258716319257,0.703654312345213,0.765059469658461,0.4353804220470886,0.69281733581048,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8370370370370372,0.03997092204160067,0.7096296296296296,0.132370362337957,0.7096296296296296,0.132370362337957,0.682962962962963,0.1266164339456782,0.682962962962963,0.13295487631707625,0
14,5,4,0.7459522304501869,0.7921761291435618,0.7921761291435618,0.7241727096187867,0.7428969582857052,0.2281481481481481,0.9022344200474215,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7599999999999999,0.0374059299387436,0.5288888888888887,0.5328441315177868,0.5644444444444443,0.5033689378664037,0.4844444444444444,0.08189937926496071,0.4844444444444444,0.26536850096558584,0
14,5,8,0.7754416702589634,0.7841067073357543,0.7841067073357543,0.7241727096187867,0.7493116295489879,0.45903479236812555,0.7411386448694806,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6614141414141413,0.04465524800492967,0.8074074074074075,0.06938587366095242,0.7629629629629631,0.09836739160485271,0.6977777777777778,0.4042504514356857,0.6977777777777778,0.3940293865383643,0
